Date,open,high,low,close,adj_close,volume,llt,llt_slope,garch_volitility,bolinger_upper,bolinger_lower,bolinger_upper_smooth,bolinger_lower_smooth,upper_max,lower_min,upper_retrace,lower_retrace,upper_deviation,lower_deviation,upper_rise,lower_down,upper_down,lower_rise,middle,Bull,Bear,strategy_ret
2022-08-16,15435.0400390625,15451.830078125,15392.490234375,15420.5703125,15420.5703125,3045100,15120.804037230786,79.96271010723831,1437.7236053349807,16558.527642565765,13683.080431895805,16496.662453804314,13107.070003566949,16558.527642565765,12048.227233296255,0.0,0.13569242735408416,0.07379476290467223,0.1126735163093012,True,True,False,True,16677.31466960051,True,False,106075.9765625
2022-08-17,15423.4404296875,15475.8896484375,15390.83984375,15465.4501953125,15465.4501953125,3108600,15193.24519878362,72.44116155283336,1363.794573223892,16557.039772007513,13829.450625559728,16502.412676157255,13175.868176846752,16558.527642565765,12160.824874177732,8.985524500545375e-05,0.1372132045849252,0.0705824636793223,0.10578415429824573,True,True,False,True,16676.156378253207,True,False,98333.984375
2022-08-18,15384.73046875,15396.759765625,15311.2197265625,15396.759765625,15396.759765625,2635800,15252.098661872325,58.85346308870612,1297.0459319289087,16549.144593801233,13955.052729943416,16506.863336081115,13250.076247873878,16558.527642565765,12304.761325013355,0.0005666596068850681,0.1341181158528705,0.0748459315932864,0.09363704166511432,True,True,False,True,16675.042608238917,True,False,100259.9609375
2022-08-19,15394.3603515625,15458.4501953125,15346.259765625,15408.7802734375,15408.7802734375,3252400,15296.034712777331,43.936050905005686,1243.0005203777548,16539.035233155086,14053.034192399577,16509.92732696418,13326.548450176897,16558.527642565765,12451.097608288816,0.001177182526819077,0.1286582624687109,0.07335135809976999,0.08798529520049246,True,True,False,True,16673.963423393983,True,False,96427.9296875
2022-08-22,15375.2001953125,15375.2001953125,15229.3603515625,15245.1396484375,15245.1396484375,2782000,15317.907305652145,21.872592874813563,1202.7752872908882,16520.682592943034,14115.132018361257,16510.951638217142,13401.651662350268,16558.527642565765,12565.200356909776,0.002285532291255483,0.12335112990053933,0.08366882651916323,0.07412248468265487,True,True,False,True,16672.90490530842,True,False,66421.875
2022-08-23,15225.169921875,15225.169921875,15086.4296875,15095.8896484375,15095.8896484375,2405400,15305.207796496099,-12.699509156045679,1182.7924888602479,16488.000285356346,14122.41530763585,16508.765794687195,13470.295831616617,16558.527642565765,12650.892318025319,0.004259277076551172,0.11631772309956888,0.09221785991678443,0.06448605305633039,True,True,False,True,16671.845943304408,True,False,43817.96875
2022-08-24,15112.150390625,15183.9599609375,15053.51953125,15069.1904296875,15069.1904296875,2665500,15276.419213770992,-28.788582725106608,1194.3911841341112,16470.810397905105,14082.028029636882,16505.150994394648,13528.556050606248,16558.527642565765,12733.422248756917,0.005297406058928327,0.10591070919772734,0.09301229384269391,0.06550865520325697,True,True,False,True,16670.7773859396,True,False,42449.8046875
2022-08-25,15105.3095703125,15244.0595703125,15105.3095703125,15200.0400390625,15200.0400390625,2502900,15261.31633310251,-15.102880668482612,1220.7204403375858,16482.036773440097,14040.595892764924,16502.949639687977,13577.321757170856,16558.527642565765,12821.39885713633,0.004619424551313275,0.09509079697259362,0.08434166825107044,0.07627901922086563,True,True,False,True,16669.708419402963,True,False,65687.890625
2022-08-26,15221.5,15337.25,15221.5,15278.4404296875,15278.4404296875,3192200,15268.217863773763,6.901530671253568,1234.5523281492856,16502.77019192305,14033.665535624477,16502.93254942233,13620.783075300069,16558.527642565765,12914.181440544491,0.0033672951995673767,0.0866864152586032,0.0801344723546886,0.08147264112404455,True,True,False,True,16668.65287592207,True,False,60825.9765625
2022-08-29,15197.1904296875,15197.1904296875,14843.7197265625,14926.1904296875,14926.1904296875,2973800,15246.81799040943,-21.39987336433296,1228.2300058341273,16475.047996243557,14018.587984575302,16500.276877365086,13658.66926178562,16558.527642565765,12978.355869403957,0.005041489685810798,0.08015130156999767,0.10376777476156614,0.06080603415771906,True,True,False,True,16667.59390737769,True,False,5321.875
2022-08-30,14919.669921875,15027.5,14911.9697265625,14953.6298828125,14953.6298828125,2729600,15196.370039056786,-50.44795135264394,1247.842453175965,16444.212492232753,13948.527585880822,16494.93741152148,13686.274819526743,16558.527642565765,12980.52138636409,0.0069037025996895075,0.07457375329573537,0.09968031983548747,0.06721460306349626,True,True,False,True,16666.514804278588,True,False,3811.9140625
2022-08-31,14912.1201171875,15095.4404296875,14874.330078125,15095.4404296875,15095.4404296875,3006200,15169.44447463308,-26.92556442370733,1294.1720243257746,16463.616498958854,13875.272450307304,16491.95446716821,13704.274595695179,16558.527642565765,12980.52138636409,0.005731858873909155,0.06893028695158132,0.0906350547136489,0.08083023380891546,True,True,False,True,16665.43057858225,True,False,17587.890625
2022-09-01,14981.0,14981.0,14773.1904296875,14801.8603515625,14801.8603515625,3009700,15131.38814496917,-38.0563296639084,1318.9504901527193,16450.33863512189,13812.437654816451,16487.9910542321,13714.575840357384,16558.527642565765,12993.526094805362,0.00653373354076246,0.06302458270649712,0.11136966870420281,0.06684448260191865,True,True,False,True,16664.33527287639,True,False,-20556.0546875
2022-09-02,14790.2802734375,14817.400390625,14673.0400390625,14673.0400390625,14673.0400390625,3003400,15057.551102312027,-73.83704265714368,1354.0279247336975,16411.579027045726,13703.523177578329,16480.71371771109,13713.523205720425,16558.527642565765,13060.261138914919,0.00887449770245813,0.049253382594833306,0.11848526163323313,0.06607470973316559,True,True,False,True,16646.232131360095,False,True,-44576.171875
2022-09-05,14670.1796875,14753.0302734375,14632.7900390625,14661.099609375,14661.099609375,2643200,14980.817916326463,-76.73318598556398,1422.2549219434663,16403.07283826993,13558.562994382997,16473.319347690292,13698.765089256816,16558.527642565765,13148.372513340519,0.00938820211866048,0.031197053523262564,0.11881600120778327,0.07520149541082094,True,True,False,True,16645.17778511821,False,True,-44576.171875
2022-09-06,14705.16015625,14789.3095703125,14623.2197265625,14677.2001953125,14677.2001953125,2642400,14915.932169991453,-64.88574633501048,1493.3675225612656,16409.29969255272,13422.564647430187,16467.222237266717,13672.46028350242,16558.527642565765,13217.444925413525,0.00901215091307014,0.015518863378978214,0.11801293667666973,0.08548194009665482,True,True,False,True,16644.099266646383,False,True,-15116.2109375
2022-09-07,14557.8603515625,14557.8603515625,14397.1201171875,14410.0498046875,14410.0498046875,2439500,14836.429536826585,-79.5026331648678,1553.6457034122327,16390.075240238817,13282.783833414353,16459.87490376891,13635.348238376362,16558.527642565765,13282.783833414353,0.01017315101699742,0.0,0.13740587037438462,0.0782277637171285,True,True,True,False,16642.98948132784,False,True,7037.890625
2022-09-08,14447.08984375,14583.419921875,14447.08984375,14583.419921875,14583.419921875,2349200,14759.960781934622,-76.46875489196282,1627.661330199676,16387.622112134297,13132.299451734945,16452.993685138772,13587.438827484519,16558.527642565765,13132.299451734945,0.010321299944092487,0.0,0.12371598705410723,0.09950481285692027,True,True,True,False,16641.851781949463,False,True,-45812.109375
2022-09-12,14711.33984375,14856.23046875,14711.33984375,14807.4296875,14807.4296875,2620300,14734.133369859816,-25.82741207480649,1698.9972265026586,16433.130596362473,13035.136143357156,16451.10196230385,13534.838569230626,16558.527642565765,13035.136143357156,0.0075729587140914234,0.0,0.10978954100554278,0.11968947896737014,True,True,False,False,16640.716366356333,False,True,-82718.1640625
2022-09-13,14895.8701171875,14949.5595703125,14856.98046875,14894.41015625,14894.41015625,2535400,14743.14762827906,9.01425841924538,1723.1199215230936,16466.267549802156,13020.027706755967,16452.546304035513,13485.808961068804,16558.527642565765,13020.027706755967,0.005571757027867771,0.0,0.10553337641857356,0.12584469138628518,True,True,False,False,16639.60293403491,False,True,-42582.2265625
2022-09-14,14695.1904296875,14699.7802734375,14522.7001953125,14658.3095703125,14658.3095703125,2515900,14736.98768910883,-6.159939170231155,1714.6990675261973,16451.686756635027,13022.288621582633,16452.46444237498,13441.664165030206,16557.039772007513,13020.027706755967,0.006363034505153701,0.00017364900272005143,0.12234542992287846,0.11161047874465028,True,True,False,False,16638.502119378085,False,True,-32944.140625
2022-09-15,14647.0,14750.2802734375,14624.5498046875,14670.0400390625,14670.0400390625,2703700,14710.515773696885,-26.471915411944792,1720.45332042149,16430.969094118376,12990.062453275395,16450.41726627494,13398.654476608113,16549.144593801233,12990.062453275395,0.007140882660915382,0.0,0.1200357361238947,0.1145175869536662,True,True,False,False,16637.402207956427,False,True,-23976.171875
2022-09-16,14602.16015625,14602.16015625,14521.650390625,14561.759765625,14561.759765625,3637300,14679.196506566084,-31.319267130800654,1745.1905758099565,16424.38708237604,12934.005930756128,16447.93820105888,13354.402232667471,16539.035233155086,12934.005930756128,0.006931973308165811,0.0,0.1279122404661574,0.11178276946385318,True,True,False,False,16636.300673032605,False,True,-16998.046875
2022-09-19,14567.26953125,14585.0595703125,14424.330078125,14425.6796875,14425.6796875,2314800,14629.36979987057,-49.826706695514076,1774.4752581825737,16403.845058053143,12854.894541687996,16443.73885397901,13306.83007018371,16520.682592943034,12854.894541687996,0.007072197787989701,0.0,0.13712805312509768,0.10888812034091576,True,True,False,False,16635.18759893403,False,True,1465.8203125
2022-09-20,14474.9501953125,14558.7197265625,14461.3896484375,14549.2998046875,14549.2998046875,2436500,14586.438820522717,-42.93097934785328,1821.1024704636316,16407.541290986348,12765.336350059086,16440.29146693304,13255.25923828515,16502.77019192305,12765.336350059086,0.005770479733354663,0.0,0.12772033783372577,0.12261507279227664,True,True,False,False,16634.06750622138,False,True,-7012.109375
2022-09-21,14517.33984375,14525.4599609375,14384.1103515625,14424.51953125,14424.51953125,2716200,14550.562121272293,-35.87669925042428,1861.3112693265737,16411.873390598867,12689.250851945719,16437.584983405664,13201.353676347453,16502.77019192305,12689.250851945719,0.005507972314167624,0.0,0.13777608710247602,0.12029992926592172,True,True,False,False,16632.94474894815,False,True,31321.875
2022-09-22,14325.669921875,14325.669921875,14151.7998046875,14284.6298828125,14284.6298828125,3106100,14495.0601529636,-55.501968308692085,1894.9360407790962,16389.996193742696,12600.124112184505,16433.052717622002,13144.093716573741,16502.77019192305,12600.124112184505,0.006833640465741222,0.0,0.14738682963451558,0.11792435536988044,True,True,False,False,16631.80899877016,False,True,50249.8046875
2022-09-23,14231.0302734375,14277.5302734375,14109.7099609375,14118.3798828125,14118.3798828125,2584800,14418.850088451582,-76.21006451201902,1946.9927423573918,16365.842830808973,12471.85734609419,16426.6517758911,13080.071203802603,16502.77019192305,12471.85734609419,0.008297234920055572,0.0,0.15918702901120407,0.11662262599427302,True,True,False,False,16630.64991841491,False,True,97771.875
2022-09-26,13993.419921875,13993.419921875,13743.1904296875,13778.1904296875,13778.1904296875,3149000,14305.568637460769,-113.28145099081303,2018.5423745052578,16324.111011966026,12287.02626295551,16416.885988671635,13004.543112813868,16475.047996243557,12287.02626295551,0.00916155050425014,0.0,0.1847790241592901,0.10822641582301093,True,True,False,False,16629.4489974613,False,True,133857.8125
2022-09-27,13812.990234375,13862.83984375,13732.3203125,13826.58984375,13826.58984375,2722800,14181.788298537507,-123.7803389232613,2125.0304152864123,16306.81871382392,12056.757883251095,16406.40339089327,12914.277851358716,16466.267549802156,12056.757883251095,0.009683362395028799,0.0,0.17938109816680872,0.1280020583888888,True,True,False,False,16628.202932620137,False,True,133115.8203125
2022-09-28,13816.7001953125,13854.08984375,13466.0703125,13466.0703125,13466.0703125,3481100,14047.300530965696,-134.48776757181076,2241.5468743787383,16288.847405344435,11805.753656586958,16395.207582577794,12808.7041169394,16466.267549802156,11805.753656586958,0.010774763857147021,0.0,0.20962144317813097,0.12329630080513083,True,True,True,False,16626.908514008792,False,True,186315.8203125
2022-09-29,13550.7001953125,13651.2900390625,13462.5703125,13534.259765625,13534.259765625,2992600,13905.853552086934,-141.44697887876282,2368.3029660974435,16274.156518184376,11537.550585989491,16383.678909621929,12687.641874253246,16466.267549802156,11537.550585989491,0.011666944620979898,0.0,0.2024415668094612,0.14752998791310717,True,True,True,False,16625.564704039807,False,True,214525.78125
2022-09-30,13409.650390625,13466.8203125,13274.7197265625,13424.580078125,13424.580078125,2822000,13783.179316213327,-122.67423587360645,2501.7714301048636,16284.95074631819,11281.407886108464,16374.27622728705,12553.71482611847,16466.267549802156,11281.407886108464,0.011011408805035724,0.0,0.21306965667060898,0.15964538030569606,True,True,True,False,16624.183998123583,False,True,224603.90625
2022-10-03,13359.259765625,13440.23046875,13273.48046875,13300.48046875,13300.48046875,2183300,13657.98210976701,-125.19720644631707,2617.6349910311337,16275.617100798143,11040.347118735877,16364.880119897984,12409.584566670987,16466.267549802156,11040.347118735877,0.011578243122030653,0.0,0.22368640283622407,0.16992869959280002,True,True,True,False,16622.76703704038,False,True,206983.7890625
2022-10-04,13447.3603515625,13586.9599609375,13447.3603515625,13576.51953125,13576.51953125,2392400,13568.431950861888,-89.55015890512186,2735.971766621347,16304.403717483236,10832.460184240541,16359.120462467246,12259.382243024711,16466.267549802156,10832.460184240541,0.009830025646635718,0.0,0.20092662040181056,0.20211802742914123,True,True,False,False,16621.334175222048,False,True,150995.8984375
2022-10-05,13727.2998046875,13902.01953125,13727.2998046875,13801.4296875,13801.4296875,2785100,13543.439551468247,-24.99239939364088,2820.6644852444833,16364.104036712732,10722.775066223763,16359.59508859018,12113.038701045873,16466.267549802156,10722.775066223763,0.0062044123102234046,0.0,0.18568180306231274,0.2230678046394414,True,True,False,False,16619.91936934836,False,True,123365.8203125
2022-10-06,13865.4501953125,13899.23046875,13814.330078125,13892.0498046875,13892.0498046875,2151900,13555.415260198626,11.975708730378756,2844.308030412355,16399.723290610982,10711.10722978627,16363.416822147423,11979.521416969968,16466.267549802156,10711.10722978627,0.004041247294805054,0.0,0.1805114091282148,0.22897575373131085,True,True,False,False,16618.540323395668,False,True,126951.953125
2022-10-07,13847.51953125,13847.51953125,13684.2099609375,13702.2802734375,13702.2802734375,1873700,13558.361761258091,2.9465010594649357,2832.978299971665,16391.340061229756,10725.383461286427,16366.076178270305,11860.079706015522,16466.267549802156,10711.10722978627,0.00455036263353446,0.0013328436728236635,0.1962490719887785,0.21725557737436774,True,True,False,False,16617.190247753286,False,True,217631.8359375
2022-10-11,13394.1201171875,13394.1201171875,13106.0302734375,13106.0302734375,13106.0302734375,2847100,13486.499555597427,-71.86220566066368,2830.190835817035,16316.690391414462,10656.308719780392,16361.372769966634,11745.434849411273,16466.267549802156,10656.308719780392,0.009083853273688073,0.0,0.24497578984569657,0.18691560316490746,True,True,False,False,16615.829516488466,False,True,281073.828125
2022-10-12,13076.91015625,13130.73046875,12991.58984375,13081.240234375,13081.240234375,2438200,13366.9163223821,-119.58323321532771,2898.1854038912015,16265.1017262733,10468.730918490899,16352.204099082812,11623.843998106315,16451.686756635027,10468.730918490899,0.01134139210901738,0.0,0.24339140898366202,0.1997141913974583,True,True,True,False,16614.43467301013,False,True,274775.78125
2022-10-13,13108.400390625,13111.3896484375,12809.4296875,12810.73046875,12810.73046875,3440400,13238.529361835896,-128.38696054620414,3011.3809739356325,16249.910335771528,10227.148387900263,16342.461835856584,11490.82536782933,16430.969094118376,10227.148387900263,0.011019359680474324,0.0,0.2684608715647348,0.20167328374849722,True,True,True,False,16613.003237025114,False,True,291713.8671875
2022-10-14,13023.7099609375,13221.8701171875,13023.7099609375,13128.1201171875,13128.1201171875,2967500,13136.181272264956,-102.34808957093992,3132.9707232435844,16269.15199550854,10003.21054902137,16335.479946264792,11349.147765331201,16424.38708237604,10003.21054902137,0.009451499534742037,0.0,0.23925983692126354,0.2380317623750988,True,True,False,False,16611.55023550281,False,True,298689.84375
2022-10-17,12988.830078125,12988.830078125,12814.8203125,12966.0498046875,12966.0498046875,3036700,13066.755395173437,-69.42587709151849,3229.940590748821,16296.695985922259,9836.814804424615,16331.786235739304,11205.116054118473,16411.873390598867,9836.814804424615,0.007017931587419155,0.0,0.2568743936206893,0.24134065867397797,True,True,False,False,16610.093131337377,False,True,281445.8984375
2022-10-18,13075.0498046875,13143.150390625,12978.1298828125,13124.6796875,13124.6796875,2610300,13009.988288492414,-56.767106681023506,3295.73689889518,16305.725187387594,9714.251389597233,16329.304231124243,11063.128942631765,16411.873390598867,9714.251389597233,0.006467768833269027,0.0,0.2423712864335451,0.25984849757140155,True,True,False,False,16608.638266569436,False,True,277185.9375
2022-10-19,13096.349609375,13155.6201171875,12976.759765625,12976.759765625,12976.759765625,2470600,12965.404917848204,-44.583370644209936,3349.5467102972525,16314.951628145456,9615.858207550951,16327.937316549782,10925.293634019481,16411.873390598867,9615.858207550951,0.0059055879939294165,0.0,0.25724386694459844,0.25899389514607213,True,True,False,False,16607.191354455932,False,True,313869.921875
2022-10-20,12912.9296875,12946.099609375,12698.91015625,12946.099609375,12946.099609375,3533700,12912.733978096347,-52.67093975185708,3391.8137926961613,16304.547770792507,9520.920185400186,16325.709740755927,10791.543781322844,16399.723290610982,9520.920185400186,0.005803483274194245,0.0,0.2594177600012799,0.2645723057386681,True,True,False,False,16605.74785900106,False,True,310215.8203125
2022-10-21,12931.2001953125,12954.01953125,12813.599609375,12819.2001953125,12819.2001953125,2220400,12855.19541588591,-57.538562210436794,3441.755092880345,16296.950508766255,9413.440323005565,16322.970766272434,10660.29583251465,16399.723290610982,9413.440323005565,0.006266738775011281,0.0,0.2712923006480106,0.2656764712631833,True,True,False,False,16604.305118732038,False,True,313739.84375
2022-10-24,12913.580078125,13027.83984375,12856.76953125,12856.98046875,12856.98046875,2281500,12800.174609149099,-55.02080673681121,3496.319855207511,16296.494464356609,9303.854753941589,16320.449213702123,10531.110967535078,16399.723290610982,9303.854753941589,0.006294546830157374,0.0,0.26752113406150413,0.2763577127183626,True,True,False,False,16602.864225813104,False,True,330397.8515625
2022-10-25,12830.2900390625,12843.3095703125,12629.48046875,12666.1201171875,12666.1201171875,2289400,12741.061605303918,-59.11300384518108,3548.504551308131,16289.566156612049,9192.557053995786,16317.50797016245,10403.629642120424,16399.723290610982,9192.557053995786,0.006717011747509139,0.0,0.28607387312770344,0.27424049598883915,True,True,False,False,16601.42303260275,False,True,363171.875
2022-10-26,12666.419921875,12791.9697265625,12635.51953125,12729.0498046875,12729.0498046875,2218400,12680.911719319874,-60.14988598404307,3604.5783740751667,16285.490093395041,9076.333345244708,16314.458648558724,10277.220470706196,16399.723290610982,9076.333345244708,0.006965556381145811,0.0,0.2793955828028793,0.2869590830022263,True,True,False,False,16599.981000522126,False,True,334917.7734375
2022-10-27,12807.6904296875,12954.3203125,12807.6904296875,12926.3701171875,12926.3701171875,2373300,12657.731419088976,-23.180300230898865,3661.6437562954984,16319.375175384474,8996.087662793478,16314.926889209746,10155.207822086231,16399.723290610982,8996.087662793478,0.004899357983223332,0.0,0.2624870731254613,0.3040515178478556,True,True,False,False,16598.555729965563,False,True,321489.84375
2022-10-28,12874.830078125,12891.3798828125,12723.98046875,12788.419921875,12788.419921875,2112200,12646.443747746212,-11.287671342763133,3683.6374355723588,16330.08118331857,8962.806312173854,16316.370155317994,10041.645773314876,16399.723290610982,8962.806312173854,0.004246541606728338,0.0,0.2769428344611555,0.2991466993633288,True,True,False,False,16597.151821633983,False,True,323981.8359375
2022-10-31,12862.3701171875,12977.6103515625,12826.33984375,12949.75,12949.75,2003500,12641.689785250643,-4.7539624955697946,3694.3476877297553,16336.037472980399,8947.342097520886,16318.243233193713,9937.426375447278,16399.723290610982,8947.342097520886,0.0038833470847062404,0.0,0.2614944283079132,0.3090722139407412,True,True,False,False,16595.771086047647,False,True,309831.8359375
2022-11-01,12933.1201171875,13062.900390625,12907.6103515625,13037.2099609375,13037.2099609375,2030700,12664.370056194695,22.68027094405261,3698.858540964114,16363.22859715881,8965.51151523058,16322.527553577773,9844.863055287677,16399.723290610982,8947.342097520886,0.0022253237329355317,0.002030705600798319,0.25511736377544214,0.31231363596250045,True,True,False,False,16594.425058794102,False,True,289825.78125
2022-11-02,13033.150390625,13100.169921875,13014.0400390625,13100.169921875,13100.169921875,2032900,12700.69811728493,36.32806109023477,3677.338520981228,16378.036638266158,9023.359596303702,16327.814133079086,9766.624630516264,16399.723290610982,8947.342097520886,0.0013223791621679475,0.008496098389249997,0.2502155877320104,0.31120285842733497,True,True,False,False,16593.118142491578,False,True,299345.8984375
2022-11-03,12985.5498046875,12991.3701171875,12905.349609375,12986.599609375,12986.599609375,2009100,12728.869255731894,28.171138446963596,3642.8711444896567,16371.74040022155,9085.998111242237,16331.997587097796,9701.803057172408,16399.723290610982,8947.342097520886,0.001706302593864661,0.015496894184896488,0.26066413785505665,0.3003558757072118,True,True,False,True,16591.84438368478,False,True,308099.8046875
2022-11-04,12941.7802734375,13029.9404296875,12868.25,13026.7099609375,13026.7099609375,2354400,12747.67068678146,18.801431049565508,3616.1448575904537,16363.815544371913,9131.525829191005,16335.02786874632,9647.490940161408,16391.340061229756,8947.342097520886,0.0016792108976462267,0.020585301161241146,0.25617409103612604,0.2990151882882766,True,True,False,True,16590.597701573428,False,True,274585.9375
2022-11-07,13109.349609375,13246.58984375,13103.349609375,13223.73046875,13223.73046875,2750000,12788.609945704417,40.93925892295738,3598.3086926479573,16386.918638352374,9190.30125305646,16339.96984680901,9603.949065155228,16386.918638352374,8947.342097520886,0.0,0.02715433844905645,0.23920543276933415,0.30501447569770446,True,True,False,True,16589.386938990025,False,True,241473.828125
2022-11-08,13274.91015625,13389.25,13274.91015625,13347.759765625,13347.759765625,3009500,12856.439204080436,67.82925837601942,3559.4740101194375,16415.913214199874,9296.965193960998,16347.202548471865,9574.712505967262,16415.913214199874,8947.342097520886,0.0,0.039075637505464784,0.22986280113284688,0.3034812315169299,True,True,False,True,16588.222590958685,False,True,214417.7734375
2022-11-09,13410.1904296875,13638.8095703125,13410.1904296875,13638.8095703125,13638.8095703125,2981300,12956.144174898425,99.7049708179893,3495.1402636538955,16451.28443855232,9461.00391124453,16357.11510944007,9563.88311598475,16451.28443855232,8947.342097520886,0.0,0.0574094304347621,0.2062111692182956,0.3063174712961584,True,True,False,True,16587.11681353515,False,True,185153.90625
2022-11-10,13556.509765625,13559.400390625,13463.849609375,13503.759765625,13503.759765625,2335900,13057.4866061917,101.34243129327479,3400.5940752065535,16458.080681398253,9656.892530985147,16366.730878205157,9572.741155515198,16458.080681398253,8947.342097520886,0.0,0.07930292881735929,0.21877765652301773,0.2848737908113849,True,True,False,True,16553.715024687437,True,False,120665.8203125
2022-11-11,13878.9501953125,14045.509765625,13878.9501953125,14007.5595703125,14007.5595703125,3988800,13180.665081157023,123.1784749653234,3304.522198924388,16485.187280081413,9876.142882232636,16378.012440296214,9601.636558079195,16485.187280081413,8947.342097520886,0.0,0.10380745193246832,0.17687789920379673,0.29494193241454797,True,True,False,True,16552.882311017336,True,False,120665.8203125
2022-11-14,14080.91015625,14217.2998046875,14076.9404296875,14174.900390625,14174.900390625,3396800,13351.625802684553,170.96072152753004,3187.7901713708548,16539.41597405541,10163.8356313137,16393.38420542551,9655.179326991329,16539.41597405541,8947.342097520886,0.0,0.13596144201638122,0.16681003169477324,0.2829695199808346,True,True,False,True,16552.12996146266,True,False,169581.8359375
2022-11-15,14325.490234375,14568.509765625,14278.5302734375,14546.3095703125,14546.3095703125,3441500,13550.028153899695,198.4023512151416,3025.858806582626,16575.88696048232,10524.169347317069,16410.765420202417,9737.940281353736,16575.88696048232,8947.342097520886,0.0,0.17623415228898948,0.13952524386748755,0.276505886496751,True,True,False,True,16551.46627817036,True,False,232053.7109375
2022-11-16,14637.849609375,14657.66015625,14481.0595703125,14537.349609375,14537.349609375,3356100,13754.178625477774,204.1504715780793,2838.0747409771616,16592.253366454937,10916.103884500613,16428.04998652081,9850.146338852319,16592.253366454937,8947.342097520886,0.0,0.2200387294373407,0.14135339744149436,0.24909944537201467,True,True,False,True,16550.889566527138,True,False,202365.8203125
2022-11-17,14489.41015625,14545.8896484375,14383.5498046875,14535.23046875,14535.23046875,2707100,13926.336804697334,172.15817921955932,2645.038851836332,16571.375656533666,11281.297952861001,16441.700050337728,9986.446492629002,16592.253366454937,8947.342097520886,0.0012582805638371134,0.2608546571597841,0.14008344705378245,0.22386521650859179,True,True,False,True,16550.381708312303,True,False,221345.703125
2022-11-18,14584.3095703125,14669.98046875,14470.48046875,14504.990234375,14504.990234375,2787500,14068.72942314633,142.39261844899556,2482.4347799895013,16551.16420313583,11586.294643156827,16452.125207751335,10138.812983217735,16592.253366454937,8947.342097520886,0.002476406453759745,0.2949426228340075,0.1410668973710618,0.20122010039698143,True,True,False,True,16549.926817106003,True,False,207425.78125
2022-11-21,14514.7099609375,14530.759765625,14421.650390625,14449.3896484375,14449.3896484375,2186300,14180.211773393708,111.48235024737915,2348.0958821837785,16528.307655577486,11832.11589120993,16459.380678975558,10300.079926895673,16592.253366454937,8947.342097520886,0.0038539497598760355,0.3224168431525997,0.14387583543120744,0.1811338624611449,True,True,False,True,16549.509553796644,True,False,185299.8046875
2022-11-22,14404.080078125,14542.7900390625,14371.08984375,14542.2001953125,14542.2001953125,2281400,14277.110229965618,96.89845657190926,2243.0318478096156,16520.142077775232,12034.078382156002,16465.16747886318,10465.222636975717,16592.253366454937,8947.342097520886,0.004346081697709309,0.3449891879612363,0.13601393571106918,0.17247196294030945,True,True,False,True,16549.122663544655,True,False,223583.7890625
2022-11-23,14595.5,14647.98046875,14573.41015625,14608.5400390625,14608.5400390625,2345700,14373.301989793896,96.19175982827801,2151.804979685866,16525.106969479762,12221.497010108029,16470.876001780773,10632.486863038948,16592.253366454937,8947.342097520886,0.004046852196153585,0.36593603741767505,0.13119496714199086,0.16340051932442518,True,True,False,True,16548.76537285167,True,False,234443.75
2022-11-24,14649.7998046875,14784.0,14649.7998046875,14784.0,14784.0,2615600,14476.813477485768,103.51148769187239,2061.340791407469,16538.15426889324,12415.4726860783,16477.28345579324,10802.295036708249,16592.253366454937,8947.342097520886,0.0032605033425461374,0.3876157355734008,0.11865220974656647,0.16020882805206307,True,True,False,True,16548.44045504686,True,False,257471.875
2022-11-25,14764.9404296875,14835.66015625,14756.009765625,14778.509765625,14778.509765625,2808900,14579.424396276485,102.61091879071682,1964.1164444216827,16543.540840698166,12615.307951854802,16483.593682928604,10974.962933431658,16592.253366454937,8947.342097520886,0.002935859565359275,0.40995033098714634,0.1194322772096176,0.14637482723744127,True,True,False,True,16548.147030738633,True,False,231863.8671875
2022-11-28,14636.900390625,14638.1904296875,14503.1201171875,14556.8701171875,14556.8701171875,2567800,14642.412381788106,62.987985511621446,1867.8838060985531,16510.29618788666,12774.528575689554,16486.136778639466,11146.350137494643,16592.253366454937,8965.51151523058,0.0049394845147419,0.4248521742444062,0.1341927251513168,0.12243988763721335,True,True,False,True,16547.867705278728,True,False,205241.796875
2022-11-29,14503.7900390625,14716.580078125,14449.0498046875,14709.6396484375,14709.6396484375,3143000,14686.97058922292,44.558207434813085,1808.8931049224734,16495.86369414539,12878.077484300446,16487.06315154498,11311.276551509602,16592.253366454937,9023.359596303702,0.005809317769002961,0.42719320302559777,0.12143220965291487,0.12451441421487223,True,True,False,True,16547.595039118485,True,False,240129.8828125
2022-11-30,14678.23046875,14879.5498046875,14678.23046875,14879.5498046875,14879.5498046875,4457700,14753.986849712266,67.01626048934668,1767.2044570602666,16521.191306772533,12986.782392652,16490.313452043436,11470.84853640959,16592.253366454937,9085.998111242237,0.004282845621564156,0.42931819197532795,0.11032870776559832,0.12720595964800108,True,True,False,True,16547.339317747614,True,False,316467.7734375
2022-12-01,15059.919921875,15152.3798828125,14998.0302734375,15012.7998046875,15012.7998046875,3771700,14838.234214711516,84.24736499924984,1704.57561496697,16542.809829678485,13133.658599744545,16495.31310705713,11629.211399610644,16592.253366454937,9131.525829191005,0.0029799169337911737,0.43827645515274244,0.10191370329958467,0.12516927084821472,True,True,False,True,16547.108090144546,True,False,291123.828125
