Date,open,high,low,close,adj_close,volume,llt,llt_slope,garch_volitility,bolinger_upper,bolinger_lower,bolinger_upper_smooth,bolinger_lower_smooth,middle,upper_max,lower_min,upper_retrace,lower_retrace,upper_deviation,lower_deviation,upper_rise,lower_down,upper_down,lower_rise,Bull,Bear,Consolidation,strategy_ret
2021-06-25,17471.0703125,17597.330078125,17471.0703125,17502.990234375,17502.990234375,6766700,17461.4601465672,126.29473036447962,462.19422034017185,17923.65436690737,16999.265926227028,17579.92148358735,16697.19923671344,16781.893520562382,17923.65436690737,16395.983108668486,0.0,0.03679454983334234,0.026469391245670517,0.026469391245670517,False,False,False,True,False,False,True,-11885.9375
2021-06-28,17531.8203125,17595.509765625,17481.23046875,17590.970703125,17590.970703125,7091900,17571.60446146183,110.14431489463095,557.8614349940807,18129.46589645591,17013.74302646775,17632.259051975885,16727.34626733787,16781.554717747324,18129.46589645591,16656.935447807453,0.0,0.021420961843690352,0.031747893951152024,0.031747893951152024,False,False,False,False,False,False,True,-11885.9375
2021-06-29,17621.150390625,17713.240234375,17541.140625,17598.189453125,17598.189453125,8437900,17634.634200210654,63.02973874882446,647.6217758908347,18282.25597610149,16987.01242431982,17694.163526567263,16752.076379774564,16781.37275269811,18282.25597610149,16684.49143483794,0.0,0.01813186758873591,0.036724423571150626,0.036724423571150626,True,False,False,False,False,False,True,-11885.9375
2021-06-30,17648.25,17797.26953125,17648.25,17755.4609375,17755.4609375,7979400,17712.34258191551,77.70838170485513,700.7243881853431,18413.066970100852,17011.618193730166,17762.63052682035,16776.794649803207,16781.34466617728,18413.066970100852,16684.49143483794,0.0,0.019606636508510685,0.03956136151639196,0.03956136151639196,True,False,False,False,True,False,False,-11885.9375
2021-07-01,17801.189453125,17863.900390625,17644.359375,17713.939453125,17713.939453125,9647200,17773.53095569097,61.188373775461514,767.4568543504175,18540.987810041388,17006.074101340553,17836.759797404917,16798.630789669667,16781.450069369304,18540.987810041388,16684.49143483794,0.0,0.019274346344841882,0.043179763000591766,0.043179763000591766,True,False,False,False,True,False,False,-22985.9375
2021-07-02,17745.689453125,17795.880859375,17676.98046875,17710.150390625,17710.150390625,8973200,17759.296994782406,-14.233960908564768,820.7769120735957,18580.073906856,16938.520082708812,17907.551622118524,16811.953580379843,16781.634939133008,18580.073906856,16684.49143483794,0.0,0.015225435480787284,0.046216745646786246,0.046216745646786246,True,True,False,False,True,False,False,-15363.671875
2021-07-05,17783.80078125,17945.51953125,17783.80078125,17919.330078125,17919.330078125,7425200,17833.783884765915,74.48688998350917,808.3205781368837,18642.1044629028,17025.46330662903,17977.50903978772,16832.2878412612,16781.94007709764,18642.1044629028,16684.49143483794,0.0,0.020436455802250404,0.04532524243648448,0.04532524243648448,True,True,False,False,True,False,False,13720.3125
2021-07-06,17929.220703125,18008.369140625,17895.779296875,17913.0703125,17913.0703125,6634400,17936.422160484377,102.63827571846195,873.8161458598919,18810.23830634427,17062.606014624485,18056.816593354208,16854.222906599876,16782.37290841202,18810.23830634427,16684.49143483794,0.0,0.02266263741171199,0.04871741632982918,0.04871741632982918,True,True,False,False,True,False,False,8126.171875
2021-07-07,17901.25,17933.619140625,17756.8203125,17850.689453125,17850.689453125,6893400,17926.995964683523,-9.426195800853748,965.1371633830275,18892.13312806655,16961.858801300496,18136.37055300776,16864.47394470154,16782.8616050566,18892.13312806655,16684.49143483794,0.0,0.0166242625701735,0.05383708264811147,0.05383708264811147,True,True,False,False,True,False,False,4056.25
2021-07-08,17880.900390625,17935.109375,17742.080078125,17866.08984375,17866.08984375,8078500,17892.80644018743,-34.189524496094236,956.7065719492695,18849.5130121367,16936.099868238158,18204.288885512582,16871.295461536574,16783.384882313876,18892.13312806655,16684.49143483794,0.0022559716068554156,0.01508037774977364,0.05346878228115732,0.05346878228115732,True,True,False,False,True,False,False,-16500.0
2021-07-09,17778.119140625,17778.119140625,17597.4609375,17661.48046875,17661.48046875,6565500,17792.87593046186,-99.93050972556739,926.1982334143777,18719.07416387624,16866.677697047482,18253.31605688165,16870.855674424427,16783.899416385113,18892.13312806655,16684.49143483794,0.009160371833988918,0.01091949748190289,0.05205444229668933,0.05205444229668933,True,True,False,False,True,False,False,-3463.671875
2021-07-12,17843.30078125,17947.900390625,17759.900390625,17814.330078125,17814.330078125,6898800,17737.975712016567,-54.90021844529474,837.7529185208915,18575.72863053746,16900.222793495675,18284.02201741138,16873.65254301069,16784.42428847064,18892.13312806655,16684.49143483794,0.016747949815102428,0.012930053007626003,0.04722934184385859,0.04722934184385859,True,True,False,False,True,False,False,14170.3125
2021-07-13,17931.470703125,18018.0390625,17786.759765625,17847.51953125,17847.51953125,8913100,17805.625137604227,67.64942558766052,789.7201624059137,18595.34530001014,17015.904975198315,18313.67185484001,16887.200394147883,16785.021823968764,18892.13312806655,16684.49143483794,0.015709598595591977,0.01986356861128953,0.04435228509546004,0.04435228509546004,True,False,False,False,True,False,False,6378.125
2021-07-14,17892.509765625,17940.859375,17716.439453125,17845.75,17845.75,7380100,17842.60862659227,36.98348898804397,848.9690296229617,18691.57765621523,16993.63959696931,18349.662884630412,16897.3374613897,16785.671047306456,18892.13312806655,16684.49143483794,0.010615819319702444,0.018529073141891377,0.04758099263342432,0.04758099263342432,True,True,False,False,True,False,False,3632.03125
2021-07-15,17878.779296875,18034.189453125,17878.779296875,18034.189453125,18034.189453125,5697300,17934.52912441778,91.92049782550748,881.6230956934713,18816.15222011125,17052.90602872431,18394.09044160562,16912.153515826798,16786.39795804508,18892.13312806655,16684.49143483794,0.004021827892077612,0.022081260032721393,0.0491578613286894,0.0491578613286894,True,True,False,False,True,False,False,-4207.8125
2021-07-16,17839.580078125,17926.380859375,17779.609375,17895.25,17895.25,6709700,17980.525649410338,45.99652499255899,963.4434276977746,18943.96907710811,17017.082221712564,18446.459836758928,16922.146726158448,16787.17366529144,18943.96907710811,16684.49143483794,0.0,0.019934127939923982,0.053582606342177166,0.053582606342177166,True,True,False,False,True,False,False,-1253.90625
2021-07-19,17854.349609375,17854.349609375,17708.150390625,17789.25,17789.25,5948000,17880.91228920433,-99.6133602060072,1004.6846421161697,18885.5969313205,16876.227647088162,18488.282418129736,16917.773480434793,16787.915709695666,18943.96907710811,16684.49143483794,0.0030813049551558637,0.011491882326713904,0.05618754937480177,0.05618754937480177,True,True,False,False,True,False,False,-27139.84375
2021-07-20,17724.919921875,17724.919921875,17500.689453125,17528.740234375,17528.740234375,6263700,17685.99535439081,-194.91693481352195,915.6118684499282,18601.607222840736,16770.38348594088,18499.075256892273,16903.73633781769,16797.583277758924,18943.96907710811,16770.38348594088,0.018072340219404483,0.0,0.05177044605649593,0.05177044605649593,True,True,False,False,True,False,False,-53403.90625
2021-07-21,17593.599609375,17707.560546875,17352.240234375,17458.7890625,17458.7890625,7703300,17485.939401230353,-200.05595316045583,744.6952449343705,18230.634646164723,16741.244156295983,18473.50948397347,16888.26089167485,16798.092702556205,18943.96907710811,16741.244156295983,0.03765496174745037,0.0,0.04258823205586377,0.04258823205586377,True,False,False,False,False,True,False,-75561.71875
2021-07-22,17482.810546875,17667.380859375,17482.810546875,17572.330078125,17572.330078125,6900500,17456.95228138265,-28.98711984770125,577.4059434320541,18034.358224814707,16879.546337950596,18431.685553836247,16887.43093416354,16798.59179882217,18943.96907710811,16741.244156295983,0.048015853942275394,0.008261165082082697,0.0330759879574078,0.0330759879574078,False,False,True,False,False,False,True,-75561.71875
2021-07-23,17603.94921875,17672.599609375,17511.859375,17572.919921875,17572.919921875,6686500,17514.28957462975,57.337293247099296,554.2917117871225,18068.581286416873,16959.99786284263,18397.10419451558,16894.342070331903,16799.123744775,18943.96907710811,16741.244156295983,0.046209312690921614,0.013066753253483719,0.03164797004327478,0.03164797004327478,False,False,True,False,False,False,True,-75561.71875
2021-07-26,17554.9296875,17637.359375,17403.560546875,17403.560546875,17403.560546875,5927200,17469.371084362214,-44.91849026753698,600.3523012146627,18069.723385576875,16869.018783147552,18365.925069431527,16891.93032866256,16799.636488332388,18943.96907710811,16741.244156295983,0.04614902441894683,0.0076323256299631916,0.03436599396254566,0.03436599396254566,False,False,True,False,False,False,True,-75561.71875
2021-07-27,17394.76953125,17459.349609375,17264.5,17269.869140625,17269.869140625,6079500,17330.27403250165,-139.09705186056453,564.1486357836078,17894.422668285257,16766.125396718042,18321.020078294678,16879.94890642546,16800.077765354876,18943.96907710811,16741.244156295983,0.05540266691477692,0.0014862240936078617,0.03255278218483957,0.03255278218483957,False,False,True,False,False,False,True,-75561.71875
2021-07-28,17252.869140625,17252.869140625,16893.69921875,17135.220703125,17135.220703125,6728900,17179.71129070797,-150.56274179367756,458.7081130211208,17638.41940372909,16721.003177686853,18256.01048951845,16864.81121780596,16800.431500067723,18943.96907710811,16721.003177686853,0.06891637481380006,0.0,0.02670057169524272,0.02670057169524272,False,False,True,False,False,False,True,-75561.71875
2021-07-29,17216.580078125,17402.810546875,17190.48046875,17402.810546875,17402.810546875,5660700,17205.940878285684,26.229587577712664,363.80406373421044,17569.744942019894,16842.136814551475,18190.651865290085,16862.651750807632,16800.769653604355,18943.96907710811,16721.003177686853,0.07254151067786686,0.0072444000863696924,0.02114409588570299,0.02114409588570299,False,False,True,False,False,False,True,-75561.71875
2021-07-30,17414.76953125,17429.009765625,17237.669921875,17247.41015625,17247.41015625,6577000,17277.34984760088,71.40896931519455,378.2323888710858,17655.582236471964,16899.117458729794,18139.692852558175,16866.124675403236,16801.122923992458,18943.96907710811,16721.003177686853,0.06801039609978214,0.01065212889144256,0.021891805873434134,0.021891805873434134,False,False,True,False,False,False,True,-75561.71875
2021-08-02,17256.609375,17503.279296875,17231.220703125,17503.279296875,17503.279296875,5186900,17351.09729404508,73.74744644420207,422.3638817265234,17773.461175771605,16928.733412318557,18104.813644958125,16872.087412301385,16801.504453499496,18943.96907710811,16721.003177686853,0.0617878912582764,0.012423311713074,0.02434220006774324,0.02434220006774324,False,False,True,False,False,False,True,-75561.71875
2021-08-03,17489.119140625,17553.759765625,17456.19921875,17553.759765625,17553.759765625,4533200,17509.623967887048,158.52667384196684,473.68166306268324,17983.30563094973,17035.942304824366,18093.241453061637,16887.692640276913,16808.412137989133,18943.96907710811,16721.003177686853,0.050710779892438024,0.01883494212582773,0.02705264624365561,0.02705264624365561,False,False,True,False,False,False,True,-75561.71875
2021-08-04,17588.640625,17636.109375,17557.1796875,17623.890625,17623.890625,5817500,17606.746983242963,97.12301535591541,596.5545337866668,18203.30151702963,17010.192449456295,18103.723363986344,16899.359288848784,16815.302091318907,18943.96907710811,16721.003177686853,0.03909780242269835,0.01729497140191612,0.033882155196211565,0.033882155196211565,False,False,False,False,False,False,True,-75561.71875
2021-08-05,17624.8203125,17643.970703125,17566.720703125,17603.119140625,17603.119140625,6348300,17648.142016661826,41.39503341886302,677.101210718003,18325.24322737983,16971.040805943823,18124.82049396193,16906.1861000423,16815.78295908993,18943.96907710811,16721.003177686853,0.03266083507684512,0.014953506413456717,0.038366713622246675,0.038366713622246675,True,False,False,False,True,False,False,-75561.71875
2021-08-06,17593.849609375,17593.849609375,17469.6796875,17526.279296875,17526.279296875,5686300,17607.126535499523,-41.01548116230333,712.2333017060143,18319.35983720554,16894.893233793508,18143.348050563494,16905.110588965057,16816.253104510324,18943.96907710811,16721.003177686853,0.03297140305498865,0.010399499016823367,0.04045142177345118,0.04045142177345118,True,False,False,False,True,False,False,-93329.6875
2021-08-09,17505.009765625,17510.08984375,17350.150390625,17485.150390625,17485.150390625,5189400,17534.654507896565,-72.4720276029584,677.421423188607,18212.07593108517,16857.233084707957,18149.893563026788,16900.550826632105,16816.694453840806,18943.96907710811,16721.003177686853,0.03863462524901179,0.008147232888687872,0.03863329174142193,0.03863329174142193,True,False,False,False,True,False,False,-95841.796875
2021-08-10,17492.44921875,17524.91015625,17305.060546875,17323.640625,17323.640625,4788400,17420.64716601387,-114.00734188269416,617.0218763977446,18037.669042411617,16803.625289616124,18139.20551339614,16891.319823065103,16817.083127638853,18943.96907710811,16721.003177686853,0.04784108499161706,0.004941217404917753,0.03541899853189731,0.03541899853189731,True,False,True,False,False,False,True,-132607.8125
2021-08-11,17308.619140625,17327.19921875,17090.25,17227.1796875,17227.1796875,5654700,17275.220233375665,-145.42693263820547,525.9083150083663,17801.128548384033,16749.311918367297,18107.007707073004,16877.795260657695,16817.397698276258,18943.96907710811,16721.003177686853,0.060327406789588076,0.0016930049219906007,0.030442929693730615,0.030442929693730615,False,False,True,False,False,False,True,-150061.71875
2021-08-12,17221.349609375,17233.109375,17139.2109375,17219.939453125,17219.939453125,4227200,17193.541718239387,-81.67851513627829,420.95927137405346,17614.50098961344,16772.582446865334,18060.102305236855,16867.774992640443,16817.657375051334,18943.96907710811,16721.003177686853,0.0701789620793459,0.003084699442394117,0.02448356936997383,0.02448356936997383,False,False,True,False,False,False,True,-151063.671875
2021-08-13,17216.33984375,17216.33984375,16978.109375,16982.109375,16982.109375,5206300,17073.408290754844,-120.13342748454306,371.2769561881119,17444.685246942954,16702.131334566733,18001.49115663195,16851.99940610449,16817.833488031094,18885.5969313205,16702.131334566733,0.07629685678549504,0.0,0.02174591914311303,0.02174591914311303,False,False,True,False,False,False,True,-206065.625
2021-08-16,16941.330078125,16983.58984375,16773.5703125,16858.76953125,16858.76953125,4958100,16892.26712389031,-181.14116686453417,318.52548859503656,17210.792612485347,16573.74163529527,17926.186533152097,16825.498665947256,16817.87259608169,18601.607222840736,16573.74163529527,0.07476851831639689,0.0,0.01885629005620894,0.01885629005620894,False,False,True,False,False,False,True,-206065.625
2021-08-17,16841.619140625,16870.55078125,16657.630859375,16661.359375,16661.359375,4136900,16713.69678948285,-178.5703344074609,308.2111040634702,17021.90789354632,16405.48568541938,17840.06475771584,16785.497429597028,16817.708255135065,18325.24322737983,16405.48568541938,0.07112240299687765,0.0,0.018440630337234122,0.018440630337234122,False,False,True,False,False,False,True,-206065.625
2021-08-18,16630.990234375,16826.26953125,16418.5390625,16826.26953125,16826.26953125,5284900,16666.42737179152,-47.26941769132827,381.5658148139754,17047.993186605494,16284.861556977545,17764.62936980425,16737.81782256282,16817.304768101872,18325.24322737983,16284.861556977545,0.06969894068669115,0.0,0.022894277597836382,0.022894277597836493,False,False,True,False,False,False,True,-206065.625
2021-08-19,16777.779296875,16777.779296875,16375.400390625,16375.400390625,16375.400390625,5329700,16548.849732037997,-117.57763975352282,410.43229644452936,16959.28202848253,16138.417435593468,17687.929622839867,16680.732071294988,16816.618473143044,18325.24322737983,16138.417435593468,0.07453986732664002,0.0,0.0248012582802023,0.024801258280202187,False,False,True,False,False,False,True,-206065.625
2021-08-20,16426.98046875,16507.109375,16248.080078125,16341.9404296875,16341.9404296875,4562600,16320.557647390899,-228.29208464709882,492.45585482579276,16813.01350221669,15828.101792565107,17604.60427784971,16599.529187441825,16815.533026714536,18325.24322737983,15828.101792565107,0.08252167277669252,0.0,0.03017396007326495,0.03017396007326495,False,False,True,False,False,False,True,-206065.625
2021-08-23,16459.130859375,16785.2890625,16459.130859375,16741.83984375,16741.83984375,4379900,16433.33007766265,112.77243027175064,675.5276894102551,17108.857767072903,15757.802388252394,17557.390324355805,16519.364730229147,16819.22385904111,18325.24322737983,15757.802388252394,0.0663775888381945,0.0,0.04110716977129783,0.04110716977129794,True,False,True,False,False,True,False,-206065.625
2021-08-24,16830.630859375,16904.30078125,16779.900390625,16818.73046875,16818.73046875,5515800,16697.258842084455,263.9287644218057,582.3721544585624,17279.63099654302,16114.886687625893,17530.937054996408,16480.84301182206,16822.747191694354,18325.24322737983,15757.802388252394,0.05705857313121805,0.02266079308366684,0.03487830906655945,0.03487830906655934,False,False,True,False,False,False,True,-206065.625
2021-08-25,16821.080078125,17045.859375,16821.080078125,17045.859375,17045.859375,4501500,16917.006156653166,219.74731456871086,391.2713911541622,17308.277547807327,16525.734765499004,17509.731387613232,16485.118416940568,16821.083995759607,18325.24322737983,15757.802388252394,0.05549534415199735,0.04873346919359213,0.023128879160470194,0.023128879160470194,False,False,True,True,False,False,True,-206065.625
2021-08-26,17177.390625,17201.419921875,16984.689453125,17066.9609375,17066.9609375,4595100,17084.366006678927,167.35985002576126,304.0480170479574,17388.414023726884,16780.31798963097,17498.177352941697,16513.232661996888,16824.403080843833,18325.24322737983,15757.802388252394,0.05112233393187517,0.06488947990240519,0.017796856899992244,0.017796856899992244,False,False,True,True,False,False,True,-206065.625
2021-08-27,17061.099609375,17229.890625,17000.259765625,17209.9296875,17209.9296875,4252800,17190.997768296886,106.63176161795855,322.0504582449629,17513.048226541847,16868.947310051924,17499.59362661964,16547.110247567573,16827.696693262253,18325.24322737983,15757.802388252394,0.04432110345059313,0.07051395203609741,0.018733668783255667,0.018733668783255667,False,False,False,True,False,False,True,-206065.625
2021-08-30,17244.619140625,17396.51953125,17244.619140625,17396.51953125,17396.51953125,3860100,17348.699479517778,157.70171122089232,369.8793101846076,17718.578789702384,16978.820169333172,17520.449356460234,16588.22547825763,16831.05957026807,18325.24322737983,15757.802388252394,0.03310539620947708,0.07748655243900378,0.021320290354979794,0.021320290354979794,False,False,False,True,False,False,True,-206065.625
2021-08-31,17384.609375,17490.2890625,17207.5703125,17490.2890625,17490.2890625,4900300,17499.413416349806,150.71393683202768,471.94013538077746,17971.353551730583,17027.47328096903,17563.392613195847,16630.05860236747,16830.088551099467,18325.24322737983,15757.802388252394,0.019311595009036422,0.08057410934808952,0.02696891170876851,0.02696891170876851,False,False,False,True,False,False,True,-206065.625
2021-09-01,17463.80078125,17503.9296875,17415.51953125,17473.990234375,17473.990234375,4520700,17556.9830533063,57.56963695649392,588.272189179497,18145.255242485797,16968.710864126802,17618.80810175009,16662.31119875486,16829.281929213194,18325.24322737983,15757.802388252394,0.0098218606247535,0.07684500960471197,0.033506450817511885,0.033506450817511885,False,False,False,True,False,False,True,-206065.625
2021-09-02,17455.919921875,17523.16015625,17319.759765625,17319.759765625,17319.759765625,4558000,17478.05804394541,-78.92500936088982,635.4614788305829,18113.519522775994,16842.596565114825,17665.92347521993,16679.481233660423,16828.565179473706,18319.35983720554,15757.802388252394,0.011236217654914712,0.06884171727341605,0.03635767069961844,0.03635767069961844,True,False,False,True,False,False,True,-206065.625
2021-09-03,17380.51953125,17540.779296875,17380.51953125,17516.919921875,17516.919921875,4494700,17456.812768900083,-21.245275045326707,571.0848087489545,18027.897577649037,16885.72796015113,17700.397199286483,16699.123779055124,16827.948791852665,18212.07593108517,15757.802388252394,0.010112979658830165,0.07157886259188118,0.032714150991317345,0.032714150991317345,False,False,False,True,False,False,True,-206065.625
2021-09-06,17534.05078125,17633.669921875,17461.0703125,17495.30078125,17495.30078125,5068400,17518.68241318717,61.869644287085976,554.1813855657508,18072.86379875292,16964.50102762142,17735.87020878339,16724.39780274514,16827.45802887111,18145.255242485797,15757.802388252394,0.00398955224192048,0.0765778507457761,0.03163373663013548,0.03163373663013548,False,False,False,True,False,False,True,-206065.625
2021-09-07,17534.380859375,17559.2109375,17388.369140625,17428.869140625,17428.869140625,4347400,17492.4845920559,-26.197821131270757,603.9354285104905,18096.420020566387,16888.54916354541,17770.208286117002,16740.031265688034,16827.04563847874,18145.255242485797,15757.802388252394,0.002691349406045568,0.07175789792464961,0.034525422922754075,0.034525422922754075,False,False,False,True,False,False,True,-206065.625
2021-09-08,17411.529296875,17447.580078125,17167.080078125,17270.490234375,17270.490234375,4088600,17379.98061473567,-112.50397732022975,582.675168233869,17962.655782969538,16797.3054465018,17788.53661916069,16745.48594957807,16826.66272914118,18145.255242485797,15757.802388252394,0.010063206996874635,0.06596751454532555,0.033525651216195614,0.033525651216195614,False,False,False,True,False,False,True,-206065.625
2021-09-09,17175.0390625,17319.08984375,17122.94921875,17304.330078125,17304.330078125,3138500,17289.793548752943,-90.18706598272547,494.98769614527424,17784.78124489822,16794.805852607667,17788.17896446885,16750.183083202282,16831.155795661398,18145.255242485797,15757.802388252394,0.01986601967127773,0.06580888875268359,0.02862889569788862,0.02862889569788862,False,False,False,True,False,False,True,-206065.625
2021-09-10,17270.279296875,17474.5703125,17270.279296875,17474.5703125,17474.5703125,3450400,17355.935968311212,66.14241955826947,430.6664174402652,17786.602385751477,16925.269550870948,17788.028814114747,16766.857984892544,16835.60636784025,18145.255242485797,15757.802388252394,0.019765655095033315,0.07408819668210287,0.024813782340899596,0.024813782340899596,False,False,False,True,False,False,True,-206065.625
2021-09-13,17452.16015625,17482.5703125,17387.5703125,17446.310546875,17446.310546875,3675300,17442.966585029226,87.03061671801333,477.2091685362888,17920.175753565516,16965.757416492936,17800.614236924725,16785.800787909848,16840.07399686379,18145.255242485797,15757.802388252394,0.01240431649554719,0.07665758196974755,0.027358257335989195,0.027358257335989195,False,False,False,True,False,False,True,-206065.625
2021-09-14,17463.779296875,17529.470703125,17424.5390625,17434.900390625,17434.900390625,3725300,17451.737109552985,8.770524523759377,543.2784678382425,17995.015577391227,16908.458641714744,17819.128650309332,16797.48248827654,16839.877722630667,18145.255242485797,15757.802388252394,0.00827983200494171,0.07302136586762734,0.031130337594923643,0.031130337594923643,False,False,False,True,False,False,True,-206065.625
2021-09-15,17434.01953125,17439.75,17316.51953125,17354.0,17354.0,3839700,17410.760966225367,-40.97614332761805,550.1738557345848,17960.934821959952,16860.587110490782,17832.63399999486,16803.492452298953,16839.710817720887,18145.255242485797,15757.802388252394,0.010158050579209904,0.0699834085405542,0.031599644426906534,0.031599644426906534,False,False,False,True,False,False,True,-206065.625
2021-09-16,17332.33984375,17411.369140625,17254.099609375,17278.69921875,17278.69921875,3781900,17328.101224969934,-82.65974125543289,518.300745601173,17846.401970571107,16809.80047936876,17833.945235288236,16804.093216781974,16839.548180273676,18145.255242485797,15757.802388252394,0.016470050595648083,0.06676045714982713,0.029910994798108475,0.029910994798108475,False,False,False,True,False,False,True,-206065.625
2021-09-17,17279.2890625,17408.7109375,17235.44921875,17276.7890625,17276.7890625,4564600,17270.718600601092,-57.38262436884179,457.1659072075743,17727.884507808667,16813.552693393518,17823.84421362075,16804.994119316652,16839.391116360235,18145.255242485797,15757.802388252394,0.023001645835209115,0.0669985749997853,0.02647057819537765,0.02647057819537765,False,False,False,True,False,False,True,-206065.625
2021-09-22,17196.7890625,17196.7890625,16838.580078125,16925.8203125,16925.8203125,4648700,17103.744808030482,-166.97379257061039,418.0063069378889,17521.75111496837,16685.738501092594,17795.073442313394,16793.636441387738,16839.18408163185,18145.255242485797,16114.886687625893,0.03436182733090117,0.035423880076366904,0.024439461160670955,0.024439461160670955,False,False,False,True,False,False,True,-206065.625
2021-09-23,16998.0703125,17145.25,16998.0703125,17078.220703125,17078.220703125,3706500,16974.517672528647,-129.2271355018347,328.9851378360679,17303.502810364716,16645.53253469258,17748.257191641118,16779.531307413607,16838.91537544168,18145.255242485797,16525.734765499004,0.04638967161785513,0.007249164463396647,0.019381118461380176,0.019381118461380176,False,False,True,False,False,False,True,-206065.625
2021-09-24,17130.740234375,17273.58984375,17130.740234375,17260.189453125,17260.189453125,3963900,17095.37309649759,120.8554239689438,301.18969131291533,17396.562787810508,16794.183405184674,17714.7624865076,16780.92674529685,16838.655336741478,18145.255242485797,16645.53253469258,0.04126105941581246,0.008930376374698639,0.017618199357966796,0.017618199357966796,False,False,False,False,False,False,True,-206065.625
2021-09-27,17278.109375,17335.990234375,17235.6796875,17313.76953125,17313.76953125,4368100,17247.097560201368,151.72446370377656,325.8820570419352,17572.9796172433,16921.215503159434,17701.259356098995,16794.28757938145,16838.45726639612,18145.255242485797,16645.53253469258,0.03153858226819281,0.01656197949163103,0.018894892656833157,0.018894892656833157,False,False,False,False,False,False,True,-206065.625
2021-09-28,17286.890625,17286.890625,17113.470703125,17181.439453125,17181.439453125,3676400,17260.546034123843,13.448473922475387,402.88808667297235,17663.434120796817,16857.65794745087,17697.656952736284,16800.32285253192,16842.275931668744,18145.255242485797,16645.53253469258,0.026553559883843923,0.012743684367933519,0.023341560914496587,0.023341560914496587,False,False,False,False,False,False,True,-206065.625
2021-09-29,17127.859375,17127.859375,16801.779296875,16855.4609375,16855.4609375,4613200,17060.162757354752,-200.38327676909103,411.41619185761516,17471.578949212366,16648.74656549714,17676.1257143022,16785.887015669297,16842.02642319087,18145.255242485797,16645.53253469258,0.03712685681577335,0.00019308669145077514,0.024115607670873444,0.024115607670873444,False,False,False,False,False,False,True,-206065.625
2021-09-30,16886.5703125,16994.2109375,16767.19921875,16934.76953125,16934.76953125,4145900,16891.720706831606,-168.44205052314646,314.663903720261,17206.384610551868,16577.056803111343,17631.3884663199,16765.99842399441,16841.691498084278,18145.255242485797,16577.056803111343,0.05174193580565522,0.0,0.01862829188224744,0.01862829188224744,False,False,True,False,False,False,True,-206065.625
2021-10-01,16883.0,16883.0,16503.740234375,16570.890625,16570.890625,5034000,16725.959314367916,-165.76139246368984,308.32229370247575,17034.281608070392,16417.63702066544,17574.52114647962,16732.82114748281,16841.21399654655,18113.519522775994,16417.63702066544,0.05958190032304681,0.0,0.01843375844144389,0.01843375844144389,False,False,True,False,False,False,True,-206065.625
2021-10-04,16600.51953125,16680.2890625,16380.0595703125,16408.349609375,16408.349609375,4455400,16460.927941370952,-265.0313729969639,374.5785399764244,16835.506481347376,16086.349401394527,17504.138797411575,16671.252409753266,16840.47180621121,18096.420020566387,16086.349401394527,0.06967751288851587,0.0,0.022755615072890457,0.022755615072890457,False,False,True,False,False,False,True,-206065.625
2021-10-05,16362.26953125,16460.75,16162.169921875,16460.75,16460.75,4344700,16353.656618638348,-107.27132273260395,560.2826595071248,16913.939278145474,15793.373959131222,17447.92931938057,16587.644938257035,16843.112925833688,18096.420020566387,15793.373959131222,0.06534335194900634,0.0,0.03426039035628084,0.03426039035628084,False,False,True,False,False,False,True,-206065.625
2021-10-06,16488.2109375,16568.2109375,16303.6298828125,16393.16015625,16393.16015625,3980200,16340.4166987253,-13.239919913048652,647.7700365549864,16988.186735280287,15692.646662170313,17404.144311367032,16502.407007193393,16845.54163313037,18096.420020566387,15692.646662170313,0.06124047098965457,0.0,0.03964219814574986,0.03964219814574975,True,False,True,False,False,True,False,-206065.625
2021-10-07,16465.5703125,16731.580078125,16465.5703125,16713.859375,16713.859375,3979100,16469.476665159462,129.05996643416256,658.8367327856605,17128.313397945123,15810.6399323738,17377.87470056278,16436.52442863372,16847.83617221413,17995.015577391227,15692.646662170313,0.04816345813754227,0.007519016565123434,0.040003501397187974,0.040003501397187974,True,False,True,False,False,True,False,-261421.484375
2021-10-08,16742.349609375,16771.7109375,16605.490234375,16640.4296875,16640.4296875,3630500,16630.930351806262,161.45368664680063,553.5089602629141,17184.439312069175,16077.421391543348,17359.452282609636,16402.324139384466,16850.031949511966,17995.015577391227,15692.646662170313,0.04504448811594542,0.024519428599676412,0.03328189996314887,0.03328189996314898,False,False,True,False,False,False,True,-230895.703125
2021-10-12,16589.720703125,16589.720703125,16349.490234375,16462.83984375,16462.83984375,3840700,16573.02627340702,-57.90407839924228,433.8534735213461,17006.879746928367,16139.172799885675,17325.87394587582,16377.262107049555,16848.011565569817,17995.015577391227,15692.646662170313,0.054911640738135516,0.028454482365411704,0.026178289128612905,0.026178289128612794,False,False,True,True,False,False,True,-230895.703125
2021-10-13,16480.98046875,16543.330078125,16328.4697265625,16347.990234375,16347.990234375,3780500,16425.260116119516,-147.76615728750403,474.63881396544105,16899.898930084957,15950.621302154075,17285.304896750404,16336.629649437984,16849.87238825569,17995.015577391227,15692.646662170313,0.060856665702594,0.0164392052875091,0.028896882643559305,0.028896882643559305,False,False,True,False,False,False,True,-230895.703125
