Date,Bull,Bear,Consolidation,position,buy,sell,sellshort,buytocover,buy_price,sell_price,short_price,buytocover_price,buy_time,sell_time,sellshort_time,buytocover_time,hold_duration,profit_list,profit_fee_list,profit_fee_list_realized,index_ret,cum_index_ret
2022-11-23,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,10859.9609375,10859.9609375,0.0,38283.984375,345546.09375
2022-11-24,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,23028.125,23028.125,0.0,10859.9609375,356406.0546875
2022-11-25,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-25608.0078125,-25608.0078125,0.0,23028.125,379434.1796875
2022-11-28,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-26622.0703125,-26622.0703125,0.0,-25608.0078125,353826.171875
2022-11-29,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,34888.0859375,34888.0859375,0.0,-26622.0703125,327204.1015625
2022-11-30,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,76337.890625,76337.890625,0.0,34888.0859375,362092.1875
2022-12-01,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-25343.9453125,-25343.9453125,0.0,76337.890625,438430.078125
2022-12-02,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7793.9453125,7793.9453125,0.0,-25343.9453125,413086.1328125
2022-12-05,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-3375.9765625,-3375.9765625,0.0,7793.9453125,420880.078125
2022-12-06,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-49441.9921875,-49441.9921875,0.0,-3375.9765625,417504.1015625
2022-12-07,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-15374.0234375,-15374.0234375,0.0,-49441.9921875,368062.109375
2022-12-08,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-2188.0859375,-2188.0859375,0.0,-15374.0234375,352688.0859375
2022-12-09,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7638.0859375,7638.0859375,0.0,-2188.0859375,350500.0
2022-12-12,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-8119.921875,-8119.921875,0.0,7638.0859375,358138.0859375
2022-12-13,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-12060.15625,-12060.15625,0.0,-8119.921875,350018.1640625
2022-12-14,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,27072.0703125,27072.0703125,0.0,-12060.15625,337958.0078125
2022-12-15,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-27741.9921875,-27741.9921875,0.0,27072.0703125,365030.078125
2022-12-16,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-15151.953125,-15151.953125,0.0,-27741.9921875,337288.0859375
2022-12-19,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-13540.0390625,-13540.0390625,0.0,-15151.953125,322136.1328125
2022-12-20,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-41138.0859375,-42338.0859375,0.0,-13540.0390625,308596.09375
2022-12-21,False,True,False,0.0,0.0,529.0,0.0,0.0,0.0,14205.0595703125,0.0,0.0,,2022-12-21,,,29.0,0.0,0.0,128509.9609375,-41138.0859375,267458.0078125
2022-12-22,False,True,False,-1.0,0.0,0.0,530.0,0.0,0.0,0.0,14323.0400390625,0.0,,,2022-12-22,,,983.984375,983.984375,0.0,23596.09375,291054.1015625
2022-12-23,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,9383.984375,9383.984375,0.0,-983.984375,290070.1171875
2022-12-26,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-7798.046875,-7798.046875,0.0,-9383.984375,280686.1328125
2022-12-27,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,12072.0703125,12072.0703125,0.0,7798.046875,288484.1796875
2022-12-28,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30464.0625,30464.0625,0.0,-12072.0703125,276412.109375
2022-12-29,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-17201.953125,-17201.953125,0.0,-30464.0625,245948.046875
2022-12-30,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,15071.875,15071.875,0.0,17201.953125,263150.0
2023-01-03,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-15758.0078125,-15758.0078125,0.0,-15071.875,248078.125
2023-01-04,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-19633.984375,-19633.984375,0.0,15758.0078125,263836.1328125
2023-01-05,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1320.1171875,1320.1171875,0.0,19633.984375,283470.1171875
2023-01-06,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-45190.0390625,-45190.0390625,0.0,-1320.1171875,282150.0
2023-01-09,True,False,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-58359.9609375,-59559.9609375,0.0,45190.0390625,327340.0390625
2023-01-10,True,False,False,0.0,0.0,0.0,0.0,542.0,0.0,0.0,0.0,14796.26953125,,,,2023-01-10,13.0,0.0,0.0,-95845.8984375,58359.9609375,385700.0
2023-01-11,True,False,False,1.0,543.0,0.0,0.0,0.0,14822.8603515625,0.0,0.0,0.0,2023-01-11,,,,,-8456.0546875,-8456.0546875,0.0,5318.1640625,391018.1640625
2023-01-12,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28493.9453125,28493.9453125,0.0,-8456.0546875,382562.109375
2023-01-13,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-5558.0078125,-5558.0078125,0.0,28493.9453125,411056.0546875
2023-01-16,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5416.015625,5416.015625,0.0,-5558.0078125,405498.046875
2023-01-17,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,73838.0859375,73838.0859375,0.0,5416.015625,410914.0625
2023-01-30,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,25535.9375,25535.9375,0.0,73838.0859375,484752.1484375
2023-01-31,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-14572.0703125,-14572.0703125,0.0,25535.9375,510288.0859375
2023-02-01,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,32496.09375,32496.09375,0.0,-14572.0703125,495716.015625
2023-02-02,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,16624.0234375,16624.0234375,0.0,32496.09375,528212.109375
2023-02-03,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-15430.078125,-15430.078125,0.0,16624.0234375,544836.1328125
2023-02-06,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-27735.9375,-27735.9375,0.0,-15430.078125,529406.0546875
2023-02-07,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,32517.96875,32517.96875,0.0,-27735.9375,501670.1171875
2023-02-08,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,10258.0078125,10258.0078125,0.0,32517.96875,534188.0859375
2023-02-09,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7466.015625,7466.015625,0.0,10258.0078125,544446.09375
2023-02-10,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-12514.0625,-12514.0625,0.0,7466.015625,551912.109375
2023-02-13,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3996.09375,3996.09375,0.0,-12514.0625,539398.046875
2023-02-14,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-17414.0625,-17414.0625,0.0,3996.09375,543394.140625
2023-02-15,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-4641.9921875,-4641.9921875,0.0,-17414.0625,525980.078125
2023-02-16,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5858.0078125,5858.0078125,0.0,-4641.9921875,521338.0859375
2023-02-17,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-10348.046875,-10348.046875,0.0,5858.0078125,527196.09375
2023-02-20,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,16725.9765625,16725.9765625,0.0,-10348.046875,516848.046875
2023-02-21,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1106.0546875,1106.0546875,0.0,16725.9765625,533574.0234375
2023-02-22,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-15541.9921875,-15541.9921875,0.0,1106.0546875,534680.078125
2023-02-23,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,41283.984375,41283.984375,0.0,-15541.9921875,519138.0859375
2023-02-24,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-46900.0,-46900.0,0.0,41283.984375,560422.0703125
2023-03-01,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28980.078125,28980.078125,0.0,-46900.0,513522.0703125
2023-03-02,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8216.015625,8216.015625,0.0,28980.078125,542502.1484375
2023-03-03,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,10783.984375,10783.984375,0.0,8216.015625,550718.1640625
2023-03-06,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,17717.96875,17717.96875,0.0,10783.984375,561502.1484375
2023-03-07,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,11061.9140625,11061.9140625,0.0,17717.96875,579220.1171875
2023-03-08,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1760.15625,1760.15625,0.0,11061.9140625,590282.03125
2023-03-09,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-19738.0859375,-19738.0859375,0.0,1760.15625,592042.1875
2023-03-10,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-43051.953125,-43051.953125,0.0,-19738.0859375,572304.1015625
2023-03-13,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,741.9921875,741.9921875,0.0,-43051.953125,529252.1484375
2023-03-14,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-18350.0,-19550.0,0.0,741.9921875,529994.140625
2023-03-15,False,True,False,0.0,0.0,578.0,0.0,0.0,0.0,15425.990234375,0.0,0.0,,2023-03-15,,,45.0,0.0,0.0,119425.9765625,-18350.0,511644.140625
2023-03-16,False,True,False,-1.0,0.0,0.0,579.0,0.0,0.0,0.0,15334.25,0.0,,,2023-03-16,,,-743.9453125,-743.9453125,0.0,-18348.046875,493296.09375
2023-03-17,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-23356.0546875,-23356.0546875,0.0,743.9453125,494040.0390625
2023-03-20,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3359.9609375,3359.9609375,0.0,23356.0546875,517396.09375
2023-03-21,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-19443.9453125,-19443.9453125,0.0,-3359.9609375,514036.1328125
2023-03-22,True,False,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-35285.9375,-36485.9375,0.0,19443.9453125,533480.078125
2023-03-23,True,False,False,0.0,0.0,0.0,0.0,584.0,0.0,0.0,0.0,15711.599609375,,,,2023-03-23,5.0,0.0,0.0,-76669.921875,35285.9375,568766.015625
2023-03-24,True,False,False,1.0,585.0,0.0,0.0,0.0,15869.83984375,0.0,0.0,0.0,2023-03-24,,,,,766.015625,766.015625,0.0,31648.046875,600414.0625
2023-03-27,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-16593.9453125,-16593.9453125,0.0,766.015625,601180.078125
2023-03-28,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-4882.03125,-4882.03125,0.0,-16593.9453125,584586.1328125
2023-03-29,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,11672.0703125,11672.0703125,0.0,-4882.03125,579704.1015625
2023-03-30,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,9908.0078125,9908.0078125,0.0,11672.0703125,591376.171875
2023-03-31,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-7224.0234375,-7224.0234375,0.0,9908.0078125,601284.1796875
2023-04-06,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3624.0234375,3624.0234375,0.0,-7224.0234375,594060.15625
2023-04-07,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-1050.0,-1050.0,0.0,3624.0234375,597684.1796875
2023-04-10,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7103.90625,7103.90625,0.0,-1050.0,596634.1796875
2023-04-11,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5538.0859375,5538.0859375,0.0,7103.90625,603738.0859375
2023-04-12,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-5104.1015625,-5104.1015625,0.0,5538.0859375,609276.171875
2023-04-13,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-6875.9765625,-6875.9765625,0.0,-5104.1015625,604172.0703125
2023-04-14,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,16077.9296875,16077.9296875,0.0,-6875.9765625,597296.09375
2023-04-17,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,6650.0,6650.0,0.0,16077.9296875,613374.0234375
2023-04-18,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-18647.8515625,-18647.8515625,0.0,6650.0,620024.0234375
2023-04-19,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-20640.0390625,-20640.0390625,0.0,-18647.8515625,601376.171875
2023-04-20,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1017.96875,-182.03125,0.0,-20640.0390625,580736.1328125
2023-04-21,False,True,False,0.0,0.0,602.0,0.0,0.0,0.0,15776.5400390625,0.0,0.0,,2023-04-21,,,20.0,0.0,0.0,-19859.9609375,1017.96875,581754.1015625
2023-04-24,False,True,False,-1.0,0.0,0.0,603.0,0.0,0.0,0.0,15555.099609375,0.0,,,2023-04-24,,,-10346.09375,-10346.09375,0.0,-44288.0859375,537466.015625
2023-04-25,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,50959.9609375,50959.9609375,0.0,10346.09375,547812.109375
2023-04-26,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-4471.875,-4471.875,0.0,-50959.9609375,496852.1484375
2023-04-27,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-20590.0390625,-20590.0390625,0.0,4471.875,501324.0234375
2023-04-28,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-22267.96875,-22267.96875,0.0,20590.0390625,521914.0625
2023-05-02,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-8166.015625,-8166.015625,0.0,22267.96875,544182.03125
2023-05-03,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,16298.046875,16298.046875,0.0,8166.015625,552348.046875
2023-05-04,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-15982.03125,-15982.03125,0.0,-16298.046875,536050.0
2023-05-05,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-4122.0703125,-4122.0703125,0.0,15982.03125,552032.03125
2023-05-08,True,False,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-10743.9453125,-11943.9453125,0.0,4122.0703125,556154.1015625
2023-05-09,True,False,False,0.0,0.0,0.0,0.0,613.0,0.0,0.0,0.0,15702.259765625,,,,2023-05-09,11.0,0.0,0.0,-30632.03125,10743.9453125,566898.046875
2023-05-10,True,False,False,1.0,614.0,0.0,0.0,0.0,15708.48046875,0.0,0.0,0.0,2023-05-10,,,,,-8398.046875,-8398.046875,0.0,1244.140625,568142.1875
2023-05-11,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-37874.0234375,-37874.0234375,0.0,-8398.046875,559744.140625
2023-05-12,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2411.9140625,1211.9140625,0.0,-37874.0234375,521870.1171875
2023-05-15,False,True,False,0.0,0.0,617.0,0.0,0.0,0.0,15489.1796875,0.0,0.0,,2023-05-15,,,3.0,0.0,0.0,-45060.15625,2411.9140625,524282.03125
2023-05-16,False,True,False,-1.0,0.0,0.0,618.0,0.0,0.0,0.0,15550.5703125,0.0,,,2023-05-16,,,-30433.984375,-30433.984375,0.0,12278.125,536560.15625
2023-05-17,True,False,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-71503.90625,-72703.90625,0.0,30433.984375,566994.140625
2023-05-18,True,False,False,0.0,0.0,0.0,0.0,620.0,0.0,0.0,0.0,16060.259765625,,,,2023-05-18,2.0,0.0,0.0,-103137.890625,71503.90625,638498.046875
2023-05-19,True,False,False,1.0,621.0,0.0,0.0,0.0,16146.2900390625,0.0,0.0,0.0,2023-05-19,,,,,4490.0390625,4490.0390625,0.0,17206.0546875,655704.1015625
2023-05-22,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3482.03125,3482.03125,0.0,4490.0390625,660194.140625
2023-05-23,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,93.9453125,93.9453125,0.0,3482.03125,663676.171875
2023-05-24,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-4533.984375,-4533.984375,0.0,93.9453125,663770.1171875
2023-05-25,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,69038.0859375,69038.0859375,0.0,-4533.984375,659236.1328125
2023-05-26,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,20343.75,20343.75,0.0,69038.0859375,728274.21875
2023-05-29,False,False,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7582.03125,6382.03125,0.0,20343.75,748617.96875
2023-05-30,False,False,True,0.0,0.0,628.0,0.0,0.0,0.0,16648.76953125,0.0,0.0,,2023-05-30,,,7.0,0.0,0.0,99295.8984375,7582.03125,756200.0
2023-05-31,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,-11048.046875,745151.953125
2023-06-01,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,-16505.859375,728646.09375
2023-06-02,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,2800.0,731446.09375
2023-06-05,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,37896.09375,769342.1875
2023-06-06,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,-300.0,769042.1875
2023-06-07,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,11755.859375,780798.046875
2023-06-08,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,18483.984375,799282.03125
2023-06-09,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,-17651.953125,781630.078125
2023-06-12,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,24714.0625,806344.140625
2023-06-13,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,47269.921875,853614.0625
2023-06-14,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,10971.875,864585.9375
2023-06-15,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,13733.984375,878319.921875
2023-06-16,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,16698.046875,895017.96875
2023-06-19,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,-13757.8125,881260.15625
2023-06-20,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,-8053.90625,873206.25
2023-06-21,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,-9416.015625,863790.234375
2023-06-26,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,-848.046875,862942.1875
2023-06-27,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,-32066.015625,830876.171875
2023-06-28,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,-23183.984375,807692.1875
2023-06-29,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,4835.9375,812528.125
2023-06-30,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,-12028.125,800500.0
2023-07-03,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,9053.90625,809553.90625
2023-07-04,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,33732.03125,843285.9375
2023-07-05,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,11314.0625,854600.0
2023-07-06,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,-16867.96875,837732.03125
2023-07-07,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,-58851.953125,778880.078125
2023-07-10,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,-19591.796875,759288.28125
2023-07-11,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,2295.703125,761583.984375
2023-07-12,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,45512.109375,807096.09375
2023-07-13,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,18267.96875,825364.0625
2023-07-14,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,31644.140625,857008.203125
2023-07-17,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,25259.765625,882267.96875
2023-07-18,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,17850.0,900117.96875
2023-07-19,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,-20595.703125,879522.265625
2023-07-20,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,-32094.140625,847428.125
2023-07-21,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,275.78125,847703.90625
2023-07-24,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,-13900.0,833803.90625
2023-07-25,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5018.359375,838822.265625
2023-07-26,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,28717.96875,867540.234375
2023-07-27,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,-3233.984375,864306.25
2023-07-28,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,11041.796875,875348.046875
2023-07-31,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,19305.859375,894653.90625
2023-08-01,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,-39813.671875,854840.234375
2023-08-02,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,13050.0,867890.234375
