,a,p,q,num_vol,rolling,distance_threshold,retrace_threshold,offset_threshold,duration,average_holding_duration,profit,return,max_drawDown,caimar_ratio,trade_times,win_rate,profit_factor,sharp_ratio
2934,0.5000000000000001,1,1,1,20,0.06999999999999999,0.12999999999999998,0.025,361,13.181818181818182,149076.3671875,0.14907636718749995,0.1704101775251724,0.8748090598372794,11,0.5454545454545454,1.407751798839789,0.03207629988911905
2935,0.5000000000000001,1,1,1,20,0.06999999999999999,0.12999999999999998,0.04,361,44.8,537352.1484375,0.5373521484374999,0.1732372773442743,3.1018274858338972,5,0.8,5.498854536802809,0.09178916813317455
2936,0.5000000000000001,1,1,1,20,0.06999999999999999,0.12999999999999998,0.05500000000000001,361,57.0,399390.234375,0.399390234375,0.19458270389299814,2.0525474586612096,4,0.75,5.167003918643819,0.06787351185823125
2937,0.5000000000000001,1,1,1,20,0.06999999999999999,0.12999999999999998,0.07,361,123.5,753232.2265625,0.7532322265625,0.1314118073917242,5.731845878332662,2,0.5,,0.12424712265815464
2938,0.5000000000000001,1,1,1,20,0.06999999999999999,0.12999999999999998,0.085,361,123.5,559044.140625,0.559044140625,0.23419967895311522,2.3870405934113847,2,0.5,,0.09147711152018363
2939,0.5000000000000001,1,1,1,20,0.06999999999999999,0.12999999999999998,0.1,361,123.5,559044.140625,0.559044140625,0.23419967895311522,2.3870405934113847,2,0.5,,0.09147711152018363
2940,0.5000000000000001,1,1,1,20,0.08999999999999998,0.01,0.01,361,6.423076923076923,191420.8984375,0.1914208984375001,0.21009240885055158,0.9111271534502068,26,0.34615384615384615,1.2111855678950891,0.04398385829731522
2941,0.5000000000000001,1,1,1,20,0.08999999999999998,0.01,0.025,361,13.4375,-161707.421875,-0.16170742187499998,0.43320013118725664,-0.3732857176931457,16,0.3125,0.7217221794265841,-0.024537013091387307
2942,0.5000000000000001,1,1,1,20,0.08999999999999998,0.01,0.04,361,29.875,639247.4609375,0.6392474609375001,0.17222277416501586,3.7117475550881722,8,0.625,6.380928944546802,0.10774547294920701
2943,0.5000000000000001,1,1,1,20,0.08999999999999998,0.01,0.05500000000000001,361,48.4,490113.8671875,0.49011386718750005,0.1926293778692727,2.544336033313227,5,0.8,6.113561197478863,0.08170429571746454
2944,0.5000000000000001,1,1,1,20,0.08999999999999998,0.01,0.07,361,123.0,723772.265625,0.7237722656250001,0.13410914150161823,5.396889857924164,2,0.5,,0.11967083767666516
2945,0.5000000000000001,1,1,1,20,0.08999999999999998,0.01,0.085,361,123.0,529584.1796875,0.5295841796875,0.23920553619292506,2.2139294437582646,2,0.5,,0.0868812941500634
2946,0.5000000000000001,1,1,1,20,0.08999999999999998,0.01,0.1,361,123.0,529584.1796875,0.5295841796875,0.23920553619292506,2.2139294437582646,2,0.5,,0.0868812941500634
2947,0.5000000000000001,1,1,1,20,0.08999999999999998,0.03,0.01,361,6.52,155480.859375,0.1554808593749999,0.2156947021880975,0.7208376367047352,25,0.36,1.1474969040565413,0.03709748634017524
2948,0.5000000000000001,1,1,1,20,0.08999999999999998,0.03,0.025,361,13.4375,-161707.421875,-0.16170742187499998,0.43320013118725664,-0.3732857176931457,16,0.3125,0.7217221794265841,-0.024537013091387307
2949,0.5000000000000001,1,1,1,20,0.08999999999999998,0.03,0.04,361,29.875,639247.4609375,0.6392474609375001,0.17222277416501586,3.7117475550881722,8,0.625,6.380928944546802,0.10774547294920701
2950,0.5000000000000001,1,1,1,20,0.08999999999999998,0.03,0.05500000000000001,361,48.4,490113.8671875,0.49011386718750005,0.1926293778692727,2.544336033313227,5,0.8,6.113561197478863,0.08170429571746454
2951,0.5000000000000001,1,1,1,20,0.08999999999999998,0.03,0.07,361,123.0,723772.265625,0.7237722656250001,0.13410914150161823,5.396889857924164,2,0.5,,0.11967083767666516
2952,0.5000000000000001,1,1,1,20,0.08999999999999998,0.03,0.085,361,123.0,529584.1796875,0.5295841796875,0.23920553619292506,2.2139294437582646,2,0.5,,0.0868812941500634
2953,0.5000000000000001,1,1,1,20,0.08999999999999998,0.03,0.1,361,123.0,529584.1796875,0.5295841796875,0.23920553619292506,2.2139294437582646,2,0.5,,0.0868812941500634
2954,0.5000000000000001,1,1,1,20,0.08999999999999998,0.049999999999999996,0.01,361,6.571428571428571,137278.7109375,0.1372787109375,0.19172049345576014,0.7160356645398334,21,0.3333333333333333,1.2092032796495555,0.03456170342476876
2955,0.5000000000000001,1,1,1,20,0.08999999999999998,0.049999999999999996,0.025,361,13.153846153846153,6492.3828125,0.006492382812500086,0.29028982185874097,0.02236517550263739,13,0.38461538461538464,0.9686659980693548,0.004108481756022525
2956,0.5000000000000001,1,1,1,20,0.08999999999999998,0.049999999999999996,0.04,361,29.875,639247.4609375,0.6392474609375001,0.17222277416501586,3.7117475550881722,8,0.625,6.380928944546802,0.10774547294920701
2957,0.5000000000000001,1,1,1,20,0.08999999999999998,0.049999999999999996,0.05500000000000001,361,48.4,490113.8671875,0.49011386718750005,0.1926293778692727,2.544336033313227,5,0.8,6.113561197478863,0.08170429571746454
2958,0.5000000000000001,1,1,1,20,0.08999999999999998,0.049999999999999996,0.07,361,123.0,723772.265625,0.7237722656250001,0.13410914150161823,5.396889857924164,2,0.5,,0.11967083767666516
2959,0.5000000000000001,1,1,1,20,0.08999999999999998,0.049999999999999996,0.085,361,123.0,529584.1796875,0.5295841796875,0.23920553619292506,2.2139294437582646,2,0.5,,0.0868812941500634
2960,0.5000000000000001,1,1,1,20,0.08999999999999998,0.049999999999999996,0.1,361,123.0,529584.1796875,0.5295841796875,0.23920553619292506,2.2139294437582646,2,0.5,,0.0868812941500634
2961,0.5000000000000001,1,1,1,20,0.08999999999999998,0.06999999999999999,0.01,361,6.65,139764.453125,0.13976445312499997,0.16775401455419403,0.8331511677763642,20,0.35,1.3209479334154945,0.03544112750217114
2962,0.5000000000000001,1,1,1,20,0.08999999999999998,0.06999999999999999,0.025,361,13.916666666666666,130282.2265625,0.1302822265625001,0.21688913240456908,0.6006858209911652,12,0.4166666666666667,1.317028688585656,0.027387088388851
2963,0.5000000000000001,1,1,1,20,0.08999999999999998,0.06999999999999999,0.04,361,33.857142857142854,631630.2734375,0.6316302734374999,0.17222277416501586,3.6675188661884004,7,0.7142857142857143,6.167642739694506,0.1067016257033774
2964,0.5000000000000001,1,1,1,20,0.08999999999999998,0.06999999999999999,0.05500000000000001,361,48.4,490113.8671875,0.49011386718750005,0.1926293778692727,2.544336033313227,5,0.8,6.113561197478863,0.08170429571746454
2965,0.5000000000000001,1,1,1,20,0.08999999999999998,0.06999999999999999,0.07,361,123.0,723772.265625,0.7237722656250001,0.13410914150161823,5.396889857924164,2,0.5,,0.11967083767666516
2966,0.5000000000000001,1,1,1,20,0.08999999999999998,0.06999999999999999,0.085,361,123.0,529584.1796875,0.5295841796875,0.23920553619292506,2.2139294437582646,2,0.5,,0.0868812941500634
2967,0.5000000000000001,1,1,1,20,0.08999999999999998,0.06999999999999999,0.1,361,123.0,529584.1796875,0.5295841796875,0.23920553619292506,2.2139294437582646,2,0.5,,0.0868812941500634
2968,0.5000000000000001,1,1,1,20,0.08999999999999998,0.08999999999999998,0.01,361,6.2105263157894735,159472.0703125,0.1594720703125001,0.1673439612454628,0.9529598147768471,19,0.3157894736842105,1.3809130560042415,0.04092746773304793
2969,0.5000000000000001,1,1,1,20,0.08999999999999998,0.08999999999999998,0.025,361,13.75,135451.953125,0.13545195312500002,0.21041131274635017,0.6437484342312274,12,0.4166666666666667,1.3354600693151035,0.028376536564836567
2970,0.5000000000000001,1,1,1,20,0.08999999999999998,0.08999999999999998,0.04,361,33.714285714285715,638913.671875,0.6389136718749999,0.1666582911311304,3.833674685721388,7,0.7142857142857143,6.227231398817846,0.10795814336745028
2971,0.5000000000000001,1,1,1,20,0.08999999999999998,0.08999999999999998,0.05500000000000001,361,48.2,498569.921875,0.49856992187499993,0.1867377409862514,2.6698937196188277,5,0.8,6.201786722257204,0.08312592192569732
2972,0.5000000000000001,1,1,1,20,0.08999999999999998,0.08999999999999998,0.07,361,123.0,723772.265625,0.7237722656250001,0.13410914150161823,5.396889857924164,2,0.5,,0.11967083767666516
2973,0.5000000000000001,1,1,1,20,0.08999999999999998,0.08999999999999998,0.085,361,123.0,529584.1796875,0.5295841796875,0.23920553619292506,2.2139294437582646,2,0.5,,0.0868812941500634
2974,0.5000000000000001,1,1,1,20,0.08999999999999998,0.08999999999999998,0.1,361,123.0,529584.1796875,0.5295841796875,0.23920553619292506,2.2139294437582646,2,0.5,,0.0868812941500634
2975,0.5000000000000001,1,1,1,20,0.08999999999999998,0.10999999999999997,0.01,361,7.0625,174722.4609375,0.1747224609375,0.15444785235105962,1.1312715475017174,16,0.375,1.3961620183923398,0.04396255650301606
2976,0.5000000000000001,1,1,1,20,0.08999999999999998,0.10999999999999997,0.025,361,14.0,218418.359375,0.21841835937499998,0.16228577751505546,1.3458872534577901,11,0.45454545454545453,1.5539793260021073,0.04462282546039747
2977,0.5000000000000001,1,1,1,20,0.08999999999999998,0.10999999999999997,0.04,361,47.2,635618.1640625,0.6356181640625,0.16538743571496917,3.843207081086453,5,0.8,6.321563651288626,0.10635229922629043
2978,0.5000000000000001,1,1,1,20,0.08999999999999998,0.10999999999999997,0.05500000000000001,361,60.0,497656.25,0.4976562499999999,0.1867377409862514,2.6650009118223186,4,0.75,6.192254004739867,0.08277651119556817
2979,0.5000000000000001,1,1,1,20,0.08999999999999998,0.10999999999999997,0.07,361,123.0,723772.265625,0.7237722656250001,0.13410914150161823,5.396889857924164,2,0.5,,0.11967083767666516
2980,0.5000000000000001,1,1,1,20,0.08999999999999998,0.10999999999999997,0.085,361,123.0,529584.1796875,0.5295841796875,0.23920553619292506,2.2139294437582646,2,0.5,,0.0868812941500634
2981,0.5000000000000001,1,1,1,20,0.08999999999999998,0.10999999999999997,0.1,361,123.0,529584.1796875,0.5295841796875,0.23920553619292506,2.2139294437582646,2,0.5,,0.0868812941500634
2982,0.5000000000000001,1,1,1,20,0.08999999999999998,0.12999999999999998,0.01,361,6.25,46996.484375,0.046996484374999925,0.17008471584892337,0.27631221383080795,16,0.3125,1.104238379956177,0.01568579280279485
2983,0.5000000000000001,1,1,1,20,0.08999999999999998,0.12999999999999998,0.025,361,12.818181818181818,90692.3828125,0.09069238281249992,0.1779092361284803,0.5097677039487978,11,0.45454545454545453,1.2300251006726703,0.020653343382067608
2984,0.5000000000000001,1,1,1,20,0.08999999999999998,0.12999999999999998,0.04,361,44.6,507892.1875,0.5078921875,0.17660712254540734,2.8758307149781923,5,0.8,5.252207939588876,0.08703365499285605
2985,0.5000000000000001,1,1,1,20,0.08999999999999998,0.12999999999999998,0.05500000000000001,361,56.75,369930.2734375,0.36993027343750007,0.1985766719756491,1.8629090202642915,4,0.75,4.859635930886779,0.06309224156299927
2986,0.5000000000000001,1,1,1,20,0.08999999999999998,0.12999999999999998,0.07,361,123.0,723772.265625,0.7237722656250001,0.13410914150161823,5.396889857924164,2,0.5,,0.11967083767666516
2987,0.5000000000000001,1,1,1,20,0.08999999999999998,0.12999999999999998,0.085,361,123.0,529584.1796875,0.5295841796875,0.23920553619292506,2.2139294437582646,2,0.5,,0.0868812941500634
2988,0.5000000000000001,1,1,1,20,0.08999999999999998,0.12999999999999998,0.1,361,123.0,529584.1796875,0.5295841796875,0.23920553619292506,2.2139294437582646,2,0.5,,0.0868812941500634
2989,0.5000000000000001,1,1,1,20,0.10999999999999997,0.01,0.01,361,6.115384615384615,178206.8359375,0.17820683593749997,0.21211804667342637,0.8401304779685457,26,0.38461538461538464,1.2138166989757424,0.042802135566356106
2990,0.5000000000000001,1,1,1,20,0.10999999999999997,0.01,0.025,361,14.066666666666666,-178287.3046875,-0.17828730468749998,0.4763649839821198,-0.37426618387675603,15,0.3333333333333333,0.6913503514220175,-0.028422788915634503
2991,0.5000000000000001,1,1,1,20,0.10999999999999997,0.01,0.04,361,29.5,669943.359375,0.6699433593749999,0.16881286408256235,3.9685563242819373,8,0.625,6.632065477056026,0.11416049746611992
2992,0.5000000000000001,1,1,1,20,0.10999999999999997,0.01,0.05500000000000001,361,47.8,520809.765625,0.5208097656249999,0.18859588993187193,2.761511747754081,5,0.8,6.433824233643279,0.08774435323145915
2993,0.5000000000000001,1,1,1,20,0.10999999999999997,0.01,0.07,361,121.5,754468.1640625,0.7544681640625,0.1313010152930134,5.7460954310126,2,0.5,,0.126171953957717
2994,0.5000000000000001,1,1,1,20,0.10999999999999997,0.01,0.085,361,121.5,560280.078125,0.5602800781249999,0.23399424285950732,2.3944182184918033,2,0.5,,0.09292268067480985
2995,0.5000000000000001,1,1,1,20,0.10999999999999997,0.01,0.1,361,121.5,560280.078125,0.5602800781249999,0.23399424285950732,2.3944182184918033,2,0.5,,0.09292268067480985
2996,0.5000000000000001,1,1,1,20,0.10999999999999997,0.03,0.01,361,6.2,142266.796875,0.142266796875,0.22188330632893039,0.6411784610064216,25,0.4,1.1413909605688872,0.03567647890475143
2997,0.5000000000000001,1,1,1,20,0.10999999999999997,0.03,0.025,361,14.066666666666666,-178287.3046875,-0.17828730468749998,0.4763649839821198,-0.37426618387675603,15,0.3333333333333333,0.6913503514220175,-0.028422788915634503
2998,0.5000000000000001,1,1,1,20,0.10999999999999997,0.03,0.04,361,29.5,669943.359375,0.6699433593749999,0.16881286408256235,3.9685563242819373,8,0.625,6.632065477056026,0.11416049746611992
2999,0.5000000000000001,1,1,1,20,0.10999999999999997,0.03,0.05500000000000001,361,47.8,520809.765625,0.5208097656249999,0.18859588993187193,2.761511747754081,5,0.8,6.433824233643279,0.08774435323145915
3000,0.5000000000000001,1,1,1,20,0.10999999999999997,0.03,0.07,361,121.5,754468.1640625,0.7544681640625,0.1313010152930134,5.7460954310126,2,0.5,,0.126171953957717
3001,0.5000000000000001,1,1,1,20,0.10999999999999997,0.03,0.085,361,121.5,560280.078125,0.5602800781249999,0.23399424285950732,2.3944182184918033,2,0.5,,0.09292268067480985
3002,0.5000000000000001,1,1,1,20,0.10999999999999997,0.03,0.1,361,121.5,560280.078125,0.5602800781249999,0.23399424285950732,2.3944182184918033,2,0.5,,0.09292268067480985
3003,0.5000000000000001,1,1,1,20,0.10999999999999997,0.049999999999999996,0.01,361,6.190476190476191,124064.6484375,0.12406464843750009,0.1935810919846488,0.6408923886395814,21,0.38095238095238093,1.2117512298436433,0.033034075110727805
3004,0.5000000000000001,1,1,1,20,0.10999999999999997,0.049999999999999996,0.025,361,13.916666666666666,-10087.5,-0.010087500000000027,0.3022125841421218,-0.03337882182714194,12,0.4166666666666667,0.9392966349314289,0.0008300520071190307
3005,0.5000000000000001,1,1,1,20,0.10999999999999997,0.049999999999999996,0.04,361,29.5,669943.359375,0.6699433593749999,0.16881286408256235,3.9685563242819373,8,0.625,6.632065477056026,0.11416049746611992
3006,0.5000000000000001,1,1,1,20,0.10999999999999997,0.049999999999999996,0.05500000000000001,361,47.8,520809.765625,0.5208097656249999,0.18859588993187193,2.761511747754081,5,0.8,6.433824233643279,0.08774435323145915
3007,0.5000000000000001,1,1,1,20,0.10999999999999997,0.049999999999999996,0.07,361,121.5,754468.1640625,0.7544681640625,0.1313010152930134,5.7460954310126,2,0.5,,0.126171953957717
3008,0.5000000000000001,1,1,1,20,0.10999999999999997,0.049999999999999996,0.085,361,121.5,560280.078125,0.5602800781249999,0.23399424285950732,2.3944182184918033,2,0.5,,0.09292268067480985
3009,0.5000000000000001,1,1,1,20,0.10999999999999997,0.049999999999999996,0.1,361,121.5,560280.078125,0.5602800781249999,0.23399424285950732,2.3944182184918033,2,0.5,,0.09292268067480985
3010,0.5000000000000001,1,1,1,20,0.10999999999999997,0.06999999999999999,0.01,361,6.25,126550.390625,0.12655039062500006,0.16938840812038125,0.7471018355344777,20,0.4,1.3423715377719059,0.033947295680601126
3011,0.5000000000000001,1,1,1,20,0.10999999999999997,0.06999999999999999,0.025,361,14.818181818181818,113702.34375,0.11370234374999999,0.20496481467630057,0.5547407926066201,11,0.45454545454545453,1.2996104373191875,0.024892158582568314
3012,0.5000000000000001,1,1,1,20,0.10999999999999997,0.06999999999999999,0.04,361,33.42857142857143,662326.171875,0.662326171875,0.16881286408256235,3.923434244626476,7,0.7142857142857143,6.4187792722037305,0.11313451069634657
3013,0.5000000000000001,1,1,1,20,0.10999999999999997,0.06999999999999999,0.05500000000000001,361,47.8,520809.765625,0.5208097656249999,0.18859588993187193,2.761511747754081,5,0.8,6.433824233643279,0.08774435323145915
3014,0.5000000000000001,1,1,1,20,0.10999999999999997,0.06999999999999999,0.07,361,121.5,754468.1640625,0.7544681640625,0.1313010152930134,5.7460954310126,2,0.5,,0.126171953957717
3015,0.5000000000000001,1,1,1,20,0.10999999999999997,0.06999999999999999,0.085,361,121.5,560280.078125,0.5602800781249999,0.23399424285950732,2.3944182184918033,2,0.5,,0.09292268067480985
3016,0.5000000000000001,1,1,1,20,0.10999999999999997,0.06999999999999999,0.1,361,121.5,560280.078125,0.5602800781249999,0.23399424285950732,2.3944182184918033,2,0.5,,0.09292268067480985
3017,0.5000000000000001,1,1,1,20,0.10999999999999997,0.08999999999999998,0.01,361,5.7894736842105265,146258.0078125,0.14625800781249998,0.16894717949117344,0.8657025719694904,19,0.3684210526315789,1.4135356264573122,0.039681373473673946
3018,0.5000000000000001,1,1,1,20,0.10999999999999997,0.08999999999999998,0.025,361,14.636363636363637,118872.0703125,0.11887207031249991,0.19884313817258026,0.5978183175188488,11,0.45454545454545453,1.3192702068328541,0.025916773747086046
3019,0.5000000000000001,1,1,1,20,0.10999999999999997,0.08999999999999998,0.04,361,33.285714285714285,669609.5703125,0.6696095703125,0.1633585545544335,4.099017478079951,7,0.7142857142857143,6.47836793132707,0.1144096311111205
3020,0.5000000000000001,1,1,1,20,0.10999999999999997,0.08999999999999998,0.05500000000000001,361,47.6,529265.8203125,0.5292658203125,0.1828276186878932,2.894889864621684,5,0.8,6.52204975842162,0.08918525729290352
3021,0.5000000000000001,1,1,1,20,0.10999999999999997,0.08999999999999998,0.07,361,121.5,754468.1640625,0.7544681640625,0.1313010152930134,5.7460954310126,2,0.5,,0.126171953957717
3022,0.5000000000000001,1,1,1,20,0.10999999999999997,0.08999999999999998,0.085,361,121.5,560280.078125,0.5602800781249999,0.23399424285950732,2.3944182184918033,2,0.5,,0.09292268067480985
3023,0.5000000000000001,1,1,1,20,0.10999999999999997,0.08999999999999998,0.1,361,121.5,560280.078125,0.5602800781249999,0.23399424285950732,2.3944182184918033,2,0.5,,0.09292268067480985
3024,0.5000000000000001,1,1,1,20,0.10999999999999997,0.10999999999999997,0.01,361,6.5625,161508.3984375,0.1615083984375001,0.15593096399552564,1.0357686138728321,16,0.4375,1.433887172534221,0.04286229431424661
3025,0.5000000000000001,1,1,1,20,0.10999999999999997,0.10999999999999997,0.025,361,15.0,201838.4765625,0.2018384765625001,0.16415706489810744,1.2295448672147102,10,0.5,1.5520660547753327,0.042744566735877294
3026,0.5000000000000001,1,1,1,20,0.10999999999999997,0.10999999999999997,0.04,361,46.6,666314.0625,0.6663140624999999,0.16210190966062343,4.110463990800572,5,0.8,6.578557844665053,0.11273623572621283
3027,0.5000000000000001,1,1,1,20,0.10999999999999997,0.10999999999999997,0.05500000000000001,361,59.25,528352.1484375,0.5283521484375,0.1828276186878932,2.8898924146655056,4,0.75,6.512517040904283,0.08883161156667971
3028,0.5000000000000001,1,1,1,20,0.10999999999999997,0.10999999999999997,0.07,361,121.5,754468.1640625,0.7544681640625,0.1313010152930134,5.7460954310126,2,0.5,,0.126171953957717
3029,0.5000000000000001,1,1,1,20,0.10999999999999997,0.10999999999999997,0.085,361,121.5,560280.078125,0.5602800781249999,0.23399424285950732,2.3944182184918033,2,0.5,,0.09292268067480985
3030,0.5000000000000001,1,1,1,20,0.10999999999999997,0.10999999999999997,0.1,361,121.5,560280.078125,0.5602800781249999,0.23399424285950732,2.3944182184918033,2,0.5,,0.09292268067480985
3031,0.5000000000000001,1,1,1,20,0.10999999999999997,0.12999999999999998,0.01,361,5.75,33782.421875,0.033782421875000024,0.21221580871113632,0.15918899765372307,16,0.375,1.088423181447317,0.013194770315763833
3032,0.5000000000000001,1,1,1,20,0.10999999999999997,0.12999999999999998,0.025,361,13.7,74112.5,0.07411250000000003,0.22240696204079824,0.3332292268189197,10,0.5,1.2027115750245339,0.017807568703000935
3033,0.5000000000000001,1,1,1,20,0.10999999999999997,0.12999999999999998,0.04,361,44.0,538588.0859375,0.5385880859375001,0.17309871031325952,3.1114505992725685,5,0.8,5.509202132965303,0.09334212765603614
3034,0.5000000000000001,1,1,1,20,0.10999999999999997,0.12999999999999998,0.05500000000000001,361,56.0,400626.171875,0.40062617187499994,0.19441865298642436,2.060636496144094,4,0.75,5.179898967051195,0.06906335806856337
3035,0.5000000000000001,1,1,1,20,0.10999999999999997,0.12999999999999998,0.07,361,121.5,754468.1640625,0.7544681640625,0.1313010152930134,5.7460954310126,2,0.5,,0.126171953957717
3036,0.5000000000000001,1,1,1,20,0.10999999999999997,0.12999999999999998,0.085,361,121.5,560280.078125,0.5602800781249999,0.23399424285950732,2.3944182184918033,2,0.5,,0.09292268067480985
3037,0.5000000000000001,1,1,1,20,0.10999999999999997,0.12999999999999998,0.1,361,121.5,560280.078125,0.5602800781249999,0.23399424285950732,2.3944182184918033,2,0.5,,0.09292268067480985
3038,0.5000000000000001,1,1,1,20,0.12999999999999998,0.01,0.01,361,6.12,82441.015625,0.08244101562499995,0.22805341844787919,0.36149870581239085,25,0.36,1.0223362195413412,0.023844615598737996
3039,0.5000000000000001,1,1,1,20,0.12999999999999998,0.01,0.025,361,13.333333333333334,-310823.2421875,-0.3108232421875,0.5226994825365352,-0.5946499902375059,15,0.3333333333333333,0.5274313533757577,-0.0535882265585175
3040,0.5000000000000001,1,1,1,20,0.12999999999999998,0.01,0.04,361,32.285714285714285,591063.4765625,0.5910634765625,0.17841171953643842,3.3129184455945033,7,0.5714285714285714,5.946890282081969,0.10178953582961962
3041,0.5000000000000001,1,1,1,20,0.12999999999999998,0.01,0.05500000000000001,361,45.8,377225.78125,0.37722578124999995,0.20907368882803723,1.8042718974565353,5,0.8,4.9357529889083835,0.06541177408428733
3042,0.5000000000000001,1,1,1,20,0.12999999999999998,0.01,0.07,361,116.5,610884.1796875,0.6108841796875,0.1455577193336154,4.1968518226598865,2,0.5,,0.10467406675018036
3043,0.5000000000000001,1,1,1,20,0.12999999999999998,0.01,0.085,361,116.5,416696.09375,0.41669609374999994,0.2605453932550972,1.5993224387660436,2,0.0,0.0,0.07088609395046852
3044,0.5000000000000001,1,1,1,20,0.12999999999999998,0.01,0.1,361,116.5,416696.09375,0.41669609374999994,0.2605453932550972,1.5993224387660436,2,0.0,0.0,0.07088609395046852
3045,0.5000000000000001,1,1,1,20,0.12999999999999998,0.03,0.01,361,6.208333333333333,46500.9765625,0.04650097656249996,0.23466963153510934,0.1981550670119106,24,0.375,0.9506724067782898,0.016198950829279312
3046,0.5000000000000001,1,1,1,20,0.12999999999999998,0.03,0.025,361,13.333333333333334,-310823.2421875,-0.3108232421875,0.5226994825365352,-0.5946499902375059,15,0.3333333333333333,0.5274313533757577,-0.0535882265585175
3047,0.5000000000000001,1,1,1,20,0.12999999999999998,0.03,0.04,361,32.285714285714285,591063.4765625,0.5910634765625,0.17841171953643842,3.3129184455945033,7,0.5714285714285714,5.946890282081969,0.10178953582961962
3048,0.5000000000000001,1,1,1,20,0.12999999999999998,0.03,0.05500000000000001,361,45.8,377225.78125,0.37722578124999995,0.20907368882803723,1.8042718974565353,5,0.8,4.9357529889083835,0.06541177408428733
3049,0.5000000000000001,1,1,1,20,0.12999999999999998,0.03,0.07,361,116.5,610884.1796875,0.6108841796875,0.1455577193336154,4.1968518226598865,2,0.5,,0.10467406675018036
3050,0.5000000000000001,1,1,1,20,0.12999999999999998,0.03,0.085,361,116.5,416696.09375,0.41669609374999994,0.2605453932550972,1.5993224387660436,2,0.0,0.0,0.07088609395046852
3051,0.5000000000000001,1,1,1,20,0.12999999999999998,0.03,0.1,361,116.5,416696.09375,0.41669609374999994,0.2605453932550972,1.5993224387660436,2,0.0,0.0,0.07088609395046852
3052,0.5000000000000001,1,1,1,20,0.12999999999999998,0.049999999999999996,0.01,361,6.2,28298.828125,0.028298828125000064,0.20822624011859692,0.13590423622345696,20,0.35,1.0048839348246155,0.012092140106245987
3053,0.5000000000000001,1,1,1,20,0.12999999999999998,0.049999999999999996,0.025,361,13.0,-142623.4375,-0.14262343749999995,0.3283446360642669,-0.43437115102463336,12,0.4166666666666667,0.7165896341329335,-0.025597566198094047
3054,0.5000000000000001,1,1,1,20,0.12999999999999998,0.049999999999999996,0.04,361,32.285714285714285,591063.4765625,0.5910634765625,0.17841171953643842,3.3129184455945033,7,0.5714285714285714,5.946890282081969,0.10178953582961962
3055,0.5000000000000001,1,1,1,20,0.12999999999999998,0.049999999999999996,0.05500000000000001,361,45.8,377225.78125,0.37722578124999995,0.20907368882803723,1.8042718974565353,5,0.8,4.9357529889083835,0.06541177408428733
3056,0.5000000000000001,1,1,1,20,0.12999999999999998,0.049999999999999996,0.07,361,116.5,610884.1796875,0.6108841796875,0.1455577193336154,4.1968518226598865,2,0.5,,0.10467406675018036
3057,0.5000000000000001,1,1,1,20,0.12999999999999998,0.049999999999999996,0.085,361,116.5,416696.09375,0.41669609374999994,0.2605453932550972,1.5993224387660436,2,0.0,0.0,0.07088609395046852
3058,0.5000000000000001,1,1,1,20,0.12999999999999998,0.049999999999999996,0.1,361,116.5,416696.09375,0.41669609374999994,0.2605453932550972,1.5993224387660436,2,0.0,0.0,0.07088609395046852
3059,0.5000000000000001,1,1,1,20,0.12999999999999998,0.06999999999999999,0.01,361,6.2631578947368425,30784.5703125,0.030784570312500037,0.18225735351652528,0.1689071508969804,19,0.3684210526315789,1.1110116547916764,0.012645150545013393
3060,0.5000000000000001,1,1,1,20,0.12999999999999998,0.06999999999999999,0.025,361,13.818181818181818,-18833.59375,-0.018833593750000044,0.22874163735457242,-0.08233566030134727,11,0.45454545454545453,0.9914731227179205,-0.001147026524332172
3061,0.5000000000000001,1,1,1,20,0.12999999999999998,0.06999999999999999,0.04,361,37.333333333333336,583446.2890625,0.5834462890625001,0.17841171953643842,3.270224010947545,6,0.6666666666666666,5.735307405147065,0.1007084704199169
3062,0.5000000000000001,1,1,1,20,0.12999999999999998,0.06999999999999999,0.05500000000000001,361,45.8,377225.78125,0.37722578124999995,0.20907368882803723,1.8042718974565353,5,0.8,4.9357529889083835,0.06541177408428733
3063,0.5000000000000001,1,1,1,20,0.12999999999999998,0.06999999999999999,0.07,361,116.5,610884.1796875,0.6108841796875,0.1455577193336154,4.1968518226598865,2,0.5,,0.10467406675018036
3064,0.5000000000000001,1,1,1,20,0.12999999999999998,0.06999999999999999,0.085,361,116.5,416696.09375,0.41669609374999994,0.2605453932550972,1.5993224387660436,2,0.0,0.0,0.07088609395046852
3065,0.5000000000000001,1,1,1,20,0.12999999999999998,0.06999999999999999,0.1,361,116.5,416696.09375,0.41669609374999994,0.2605453932550972,1.5993224387660436,2,0.0,0.0,0.07088609395046852
3066,0.5000000000000001,1,1,1,20,0.12999999999999998,0.08999999999999998,0.01,361,5.777777777777778,50492.1875,0.05049218749999995,0.18155265966625556,0.27811317990504064,18,0.3333333333333333,1.1730979240272938,0.017778221825546562
3067,0.5000000000000001,1,1,1,20,0.12999999999999998,0.08999999999999998,0.025,361,13.636363636363637,-13663.8671875,-0.013663867187500012,0.22190981937143484,-0.06157396381198119,11,0.45454545454545453,1.011132892231587,-9.449148197783412e-05
3068,0.5000000000000001,1,1,1,20,0.12999999999999998,0.08999999999999998,0.04,361,37.166666666666664,590729.6875,0.5907296875000001,0.17266886441357154,3.4211708608049984,6,0.6666666666666666,5.794420182453693,0.10199103769625088
