Date,open,high,low,close,adj_close,volume,llt,llt_slope,garch_volitility,bolinger_upper,bolinger_lower,bolinger_upper_smooth,bolinger_lower_smooth,peak,upper_change,lower_change,middle,upper_max,lower_min,upper_retrace,lower_retrace,upper_deviation,lower_deviation,upper_rise,lower_down,upper_down,lower_rise,Bull,Bear,position,buy,sell,sellshort,buytocover,buy_price,sell_price,short_price,buytocover_price,buy_time,sell_time,sellshort_time,buytocover_time,hold_duration,profit_list,profit_fee_list,profit_fee_list_realized,strategy_ret
2021-12-30,18270.0,18291.25,18216.44921875,18218.83984375,18218.83984375,4082900,18269.191641158628,54.50269372582625,694.7094539438488,18963.901095102476,17574.48218721478,18231.750806981177,17515.90537421271,True,77.07000946381231,6.166104972813628,17579.3267796841,18963.901095102476,17414.232633626674,0.0,0.009202217344832425,0.0787615096283714,0.00027558464155279775,True,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-1953.90625,-1953.90625,0.0,464925.390625
2022-01-03,18260.23046875,18379.689453125,18238.470703125,18270.509765625,18270.509765625,4309600,18294.95395653617,25.76231537754211,748.2241561604976,19043.178112696667,17546.729800375673,18309.030876915258,17518.84108243053,True,77.28006993408053,2.9357082178175915,17579.08276196724,19043.178112696667,17414.232633626674,0.0,0.007608556146950086,0.08328621979623611,0.0018404237598540329,True,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,26982.03125,26982.03125,0.0,491907.421875
2022-01-04,18395.140625,18526.349609375,18395.140625,18526.349609375,18526.349609375,4231400,18397.890270078206,102.93631354203535,773.5346660647255,19171.424936142932,17624.35560401348,18391.16487425073,17528.89023495172,True,82.1339973354734,10.04915252119099,17579.06670142631,19171.424936142932,17414.232633626674,0.0,0.012066163052230041,0.090582637961515,0.002576297328884668,True,False,False,True,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,40598.046875,40598.046875,0.0,532505.46875
2022-01-05,18598.130859375,18619.609375,18446.51953125,18499.9609375,18499.9609375,4261600,18514.72790920146,116.83763912325594,874.7430689752347,19389.470978176698,17639.984840226225,18486.24293407321,17539.470816884157,True,95.07805982247737,10.58058193243778,17579.212021803505,19389.470978176698,17414.232633626674,0.0,0.012963660894458596,0.10297725257127155,0.0034570843304775724,True,False,False,True,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-40482.03125,-40482.03125,0.0,492023.4375
2022-01-06,18395.720703125,18427.150390625,18253.8203125,18367.919921875,18367.919921875,3411400,18513.300682404642,-1.4272267968190135,989.7327651691978,19503.033447573842,17523.567917235443,18583.081312762453,17537.956236448965,True,96.83837868924456,1.5145804351923289,17579.220055004447,19503.033447573842,17414.232633626674,0.0,0.006278501379247897,0.10943678880802929,0.003165791064385769,True,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-1512.109375,-1512.109375,0.0,490511.328125
2022-01-07,18388.16015625,18444.119140625,18134.41015625,18169.759765625,18169.759765625,4727900,18397.518048857557,-115.78263354708542,988.3275429738795,19385.845591831436,17409.19050588368,18659.535901467265,17525.6926975418,True,76.45458870481161,12.263538907165639,17578.958886031556,19503.033447573842,17409.19050588368,0.0060086989061173025,0.0,0.1027869009487048,0.009657476375508098,True,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-58553.90625,-59753.90625,0.0,431957.421875
2022-01-10,18095.390625,18243.259765625,18043.970703125,18239.380859375,18239.380859375,3440300,18291.7846429723,-105.73340588525753,874.3769052466544,19166.161548218955,17417.407737725644,18707.786447176444,17515.379740752647,True,48.25054570917928,10.31295678915194,17578.564787190553,19503.033447573842,17409.19050588368,0.01727279503777875,0.0004720053950347738,0.09031435616321074,0.009167816111036788,True,False,True,False,True,False,0.0,0.0,114.0,0.0,0.0,0.0,18095.390625,0.0,0.0,,2022-01-10,,,8.0,0.0,0.0,-23950.0,431957.421875
2022-01-11,18266.5390625,18293.529296875,18135.4296875,18288.2109375,18288.2109375,4694000,18274.2588665205,-17.525776451799175,770.4204596497835,19044.679326170284,17503.838406870716,18739.87177453455,17514.280556119073,True,32.08532735810513,1.0991846335746231,17578.193680808166,19503.033447573842,17409.19050588368,0.023501683604022966,0.005436662948518518,0.08342641297457222,0.004229972390088686,True,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,431957.421875
2022-01-12,18348.390625,18394.69921875,18255.380859375,18375.400390625,18375.400390625,4196200,18309.013750172417,34.754883651916316,753.2018044020654,19062.215554574483,17555.81194577035,18770.571434300677,17518.235959048674,True,30.699659766127297,3.955402929601405,17577.89720183039,19503.033447573842,17409.19050588368,0.02260252971335577,0.008422071080049331,0.0844423161485738,0.0012564219602865774,True,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,431957.421875
2022-01-13,18356.2109375,18459.73046875,18346.810546875,18436.9296875,18436.9296875,4599500,18373.986748748135,64.97299857571852,787.3515175089523,19161.338266257088,17586.635231239183,18807.78759961231,17524.75022385537,True,37.21616531163454,6.514264806697611,17577.716895506182,19503.033447573842,17409.19050588368,0.01752010435890735,0.010192589098013178,0.09009255184646674,0.000507365989907386,True,False,True,True,True,False,1.0,117.0,0.0,0.0,0.0,18356.2109375,0.0,0.0,0.0,2022-01-13,,,,,30557.8125,30557.8125,0.0,462515.234375
2022-01-14,18509.0,18509.0,18213.439453125,18403.330078125,18403.330078125,4559700,18414.2997251552,40.312976407065435,851.2311042961007,19265.5308294513,17563.0686208591,18851.382486031776,17528.39961953456,True,43.59488641946518,3.6493956791891833,17577.615763712634,19503.033447573842,17409.19050588368,0.01217772705774062,0.008838901207004202,0.0960263945024451,0.0008275947687721098,True,False,True,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,630.078125,630.078125,0.0,463145.3125
2022-01-17,18512.150390625,18535.419921875,18435.01953125,18525.439453125,18525.439453125,3172100,18460.31395839669,46.01423324149073,890.886672454843,19351.200630851534,17569.42728594185,18898.984503672207,17532.307040104035,True,47.60201764043086,3.9074205694741977,17577.509053331007,19503.033447573842,17409.19050588368,0.007785087234273082,0.009204148808872895,0.10090687890639462,0.00045977887791935894,True,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-3867.96875,-3867.96875,0.0,459277.34375
2022-01-18,18492.810546875,18575.41015625,18378.640625,18378.640625,18378.640625,3163500,18472.368451734892,12.0544933382007,936.1670584886273,19408.53551022352,17536.201393246265,18947.51343804923,17532.677932920753,True,48.52893437702369,0.37089281671796925,17577.187643214565,19503.033447573842,17409.19050588368,0.004845294328410145,0.007295622810242769,0.10418890121571413,0.002331786563371108,True,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-43526.171875,-43526.171875,0.0,415751.171875
2022-01-19,18275.1796875,18359.140625,18199.349609375,18227.4609375,18227.4609375,3422100,18379.80435619018,-92.56409554471247,948.0319197885334,19327.836275978712,17431.772436401647,18983.7348410735,17523.067837779792,True,36.22140302426851,9.610095140960766,17576.447181602693,19503.033447573842,17409.19050588368,0.008983072918686084,0.001297126969248602,0.09964409054232545,0.008231171163673922,True,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-12583.984375,-13783.984375,0.0,403167.1875
2022-01-20,18212.259765625,18292.140625,18125.19921875,18218.279296875,18218.279296875,3209300,18280.078313722443,-99.72604246773699,856.9529279161947,19137.031241638637,17423.12538580625,18998.334564045697,17513.549466137687,True,14.599722972197924,9.518371642105194,17575.325325968686,19503.033447573842,17409.19050588368,0.018766424562571587,0.0008004323875863427,0.08885786673674988,0.008659864744441042,True,False,True,False,True,False,0.0,0.0,122.0,0.0,0.0,0.0,18212.259765625,0.0,0.0,,2022-01-20,,,5.0,0.0,0.0,-29990.234375,403167.1875
2022-01-21,18113.939453125,18113.939453125,17851.390625,17899.30078125,17899.30078125,4160500,18126.12990680195,-153.94840692049183,758.9188146394233,18885.048721441373,17367.211092162528,18987.54539219995,17499.61242133007,False,10.78917184574675,13.937044807615166,17603.501841802154,19503.033447573842,17367.211092162528,0.03168659520549329,0.0,0.0728006785897562,0.01342294003563074,True,False,True,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,403167.1875
2022-01-24,17843.330078125,18004.44921875,17682.330078125,17989.0390625,17989.0390625,3586500,17979.623971226447,-146.50593557550383,607.8742624358681,18587.498233662314,17371.74970879058,18949.445522303944,17487.434975225686,True,38.09986989600657,12.177446104386036,17601.52323581225,19503.033447573842,17367.211092162528,0.04694322123645946,0.00026133249627509694,0.0560164586121723,0.013054184228451848,True,False,True,False,False,True,-1.0,0.0,0.0,124.0,0.0,0.0,0.0,17843.330078125,0.0,,,2022-01-24,,,-9476.171875,-10676.171875,0.0,393691.015625
2022-01-25,17890.7109375,17890.7109375,17645.66015625,17701.119140625,17701.119140625,3506500,17850.087830925637,-129.53614030081008,464.73902372739417,18314.82685465303,17385.348807198243,18889.005447521416,17477.712450591043,True,60.44007478252752,9.722524634642468,17599.146259352496,19503.033447573842,17367.211092162528,0.0609241939780718,0.0010443654389564007,0.04066564279617881,0.012148171792176402,False,False,True,False,False,True,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,17890.7109375,,,,2022-01-25,1.0,0.0,0.0,-10676.171875,393691.015625
2022-01-26,17657.970703125,17776.419921875,17633.029296875,17674.400390625,17674.400390625,2897700,17694.25751647148,-155.8303144541569,339.287827965058,18033.545344436538,17354.969688506422,18807.53281078906,17466.022628434774,True,81.47263673235648,11.689822156269656,17596.16555051121,19503.033447573842,17354.969688506422,0.07534664323308676,0.0,0.02485654006094642,0.013707296701228226,False,False,True,False,False,False,-1.0,0.0,0.0,126.0,0.0,0.0,0.0,17657.970703125,0.0,,,2022-01-26,,,0.0,0.0,0.0,393691.015625
2022-02-21,18196.400390625,18253.099609375,18129.650390625,18221.490234375,18221.490234375,4487800,18221.490234375,3115.8394023973087,1357.777466649403,19579.267701024404,16863.712767725596,19579.267701024404,16863.712767725596,False,3055.982465225534,3665.101783409633,19579.267701024404,,,,,0.0,0.1386954289999686,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,393691.015625
2022-02-22,18159.509765625,18159.509765625,17840.380859375,17969.2890625,17969.2890625,5056200,17981.89912109375,-239.59111328125073,1699.2763851020402,19681.17550619579,16282.622735991708,19632.769298739382,16558.640501065307,False,53.501597714977834,305.07226666028873,19606.018499881895,,,,,0.0038333640414725764,0.16950895786975853,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,393691.015625
2022-02-23,17954.75,18109.279296875,17954.75,18055.73046875,18055.73046875,3709000,17963.65311401367,-18.246007080080744,1539.1425342715434,19502.795648285213,16424.510579742124,19585.043753485184,16509.388798064872,False,47.72554525419764,49.251703000434645,19599.026917749656,,,,,0.004910002413297958,0.1619731607762916,False,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,393691.015625
2022-02-24,17939.529296875,17939.529296875,17561.0703125,17594.55078125,17594.55078125,6003200,17736.249584594727,-227.40352941894162,1499.5693886370238,19235.81897323175,16236.680195957702,19484.227958911397,16430.662041078762,True,100.81579457378757,78.72675698611056,18806.935698581932,,,,,0.022804527091681265,0.1366652996435794,False,True,False,False,False,True,-1.0,0.0,0.0,3.0,0.0,0.0,0.0,17939.529296875,0.0,,,2022-02-24,,,64433.984375,64433.984375,0.0,458125.0
2022-02-25,17617.359375,17737.3203125,17554.970703125,17652.1796875,17652.1796875,5029500,17523.583142568972,-212.6664420257548,1302.7789856404966,18826.36212820947,16220.804156928476,19325.095812781303,16379.899204754636,True,159.13214613009404,50.7628363241256,18321.528399816474,,,,,0.027554127438300997,0.11465878812321362,False,False,False,False,False,True,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-8028.125,-8028.125,0.0,450096.875
2022-03-01,17657.5,17944.5,17657.5,17898.25,17898.25,4576900,17833.096935900878,309.5137933319056,1095.2497348374495,18928.346670738327,16737.84720106343,19241.39986628062,16455.409881840977,True,83.69594650068393,75.51067708634037,18010.50864682056,,,,,0.05096124945254092,0.07066216011516124,False,False,False,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-41321.875,-42521.875,0.0,408775.0
2022-03-02,17864.109375,17918.98046875,17784.640625,17867.599609375,17867.599609375,4013600,17937.676938126246,104.58000222536793,1328.6226478176513,19266.299585943896,16609.054290308595,19246.107786955807,16484.46023650495,False,4.707920675187779,29.05035466397385,18187.02280969702,,,,,0.05934323542341537,0.08676343214058534,False,False,False,False,True,False,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,17864.109375,,,,2022-03-02,4.0,0.0,0.0,13883.984375,408775.0
2022-03-03,17932.150390625,18026.029296875,17906.240234375,17934.400390625,17934.400390625,4006800,17914.711026912322,-22.96591121392339,1448.3007214050845,19363.011748317407,16466.410305507237,19266.31522409502,16481.340215234883,True,20.207437139211834,3.1200212700678094,17973.812485389255,,,,,0.07729018337414054,0.08386657984261107,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,408775.0
2022-03-04,17845.009765625,17845.009765625,17710.5390625,17736.51953125,17736.51953125,4422400,17807.32827875412,-107.38274815820114,1444.892933779358,19252.221212533477,16362.435344974763,19264.05447572419,16462.26729262869,False,2.2607483708270593,19.07292260619215,18117.17270653758,,,,,0.06265042147477642,0.0968549226739789,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,408775.0
2022-03-07,17581.5703125,17581.5703125,17135.6796875,17178.689453125,17178.689453125,5833800,17285.030554702666,-522.2977240514556,1353.4825869083445,18638.51314161101,15931.54796779432,19169.85337101867,16382.345560903575,True,94.20110470552027,79.92173172511502,17943.68999197418,,,,,0.038722422754049315,0.11213646831169327,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,408775.0
2022-03-08,17000.0,17113.669921875,16764.779296875,16825.25,16825.25,5875900,16779.37192227338,-505.6586324292839,916.7953250604952,17696.167247333877,15862.576597212887,18959.56893488405,16308.178259133318,True,210.2844361346215,74.16730177025784,17795.007107170466,,,,,0.005554359109907968,0.10859397236087139,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,408775.0
2022-03-09,16944.080078125,17072.740234375,16944.080078125,17015.359375,17015.359375,3963600,16860.690068721444,81.31814644806218,470.47338970965245,17331.163458431096,16390.21667901179,18737.734261688307,16319.354201689639,True,221.83467319574265,11.175942556321388,17672.03603171373,,,,,0.019288811581807265,0.0725337674958122,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,408775.0
2022-03-10,17224.73046875,17478.4296875,17224.73046875,17433.19921875,17433.19921875,4493300,17355.078772867244,494.38870414580015,425.3387776697889,17780.417550537033,16929.739995197455,18612.455938560994,16399.231746686666,True,125.27832312731334,79.87754499702714,17574.128009788572,,,,,0.011738251857136834,0.03666685563188119,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,408775.0
2022-03-11,17373.8203125,17373.900390625,17239.900390625,17264.740234375,17264.740234375,3114900,17418.913477554375,63.83470468713131,841.0379904511186,18259.951468005493,16577.875487103258,18567.912678138146,16421.805572884525,True,44.54326042284811,22.57382619785858,17491.819264295427,,,,,0.043913797193067775,0.05224978393515222,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,408775.0
2022-03-14,17287.900390625,17363.0390625,17217.580078125,17263.0390625,17263.0390625,3432300,17232.68906586233,-186.22441169204467,938.7632966582009,18171.452362520533,16293.92576920413,18519.327238991147,16406.134152126648,True,48.5854391469984,15.671420757877058,17419.440256817506,,,,,0.04317085363341161,0.06461255189717591,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,408775.0
2022-03-15,17177.26953125,17177.26953125,16911.94921875,16926.060546875,16926.060546875,4138100,17015.050931974376,-217.6381338879546,797.3878633675088,17812.438795341885,16217.663068606867,18435.002346758294,16383.651391304064,True,84.32489223285302,22.48276082258417,17354.703452722915,,,,,0.026375290356641132,0.06551770747414579,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,408775.0
2022-03-16,17007.580078125,17085.76953125,16808.4296875,16940.830078125,16940.830078125,4846600,16852.854436206613,-162.19649576776283,600.6566443184673,17453.51108052508,16252.197791888146,18320.669957071455,16368.338566145832,True,114.33238968683872,15.312825158231135,17296.681988806617,,,,,0.009067004401188303,0.06038639073056895,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,408775.0
2022-03-17,17172.810546875,17472.94921875,17172.810546875,17448.220703125,17448.220703125,5028900,17303.421974005567,450.5675377989537,442.2966320333341,17745.7186060389,16861.125341972234,18255.08840014278,16424.548059235152,True,65.58155692867513,56.20949308931995,17248.230103830425,,,,,0.02884287252742495,0.022443158488025028,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,408775.0
2022-03-18,17439.91015625,17472.380859375,17359.5,17456.51953125,17456.51953125,4984000,17579.821773956523,276.39979995095564,796.3664561604116,18376.188230116935,16783.45531779611,18268.64634775877,16464.73016198136,False,13.557947615990997,40.18210274620651,17301.936221931915,,,,,0.06208854283159934,0.029966640582028036,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,408775.0
2022-03-21,17503.94921875,17603.990234375,17503.94921875,17560.359375,17560.359375,3703600,17546.718103661806,-33.10367029471672,1073.4209651381402,18620.139068799945,16473.297138523667,18307.351247515264,16465.673521398032,True,38.70489975649252,0.9433594166730472,17260.123086905223,19681.17550619579,15862.576597212887,0.05391123294753512,0.03850071503630036,0.07879526554051794,0.045586346309343495,False,False,True,True,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,408775.0
2022-03-22,17512.41015625,17573.2890625,17468.55078125,17559.7109375,17559.7109375,3448800,17586.838137278944,40.12003361713869,1078.9675900669895,18665.805727345934,16507.870547211955,18346.24411059542,16470.2519636821,True,38.89286308015653,4.578442284069752,17222.510176275548,19681.17550619579,15862.576597212887,0.05159091125071302,0.04068027322323213,0.08380285662763398,0.04149451048361275,False,False,True,True,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,408775.0
2022-03-23,17581.619140625,17738.689453125,17581.619140625,17731.369140625,17731.369140625,3950500,17686.623945958974,99.78580868002973,1113.8448437867667,18800.46878974574,16572.779102172208,18394.883067667284,16481.23070023391,True,48.63895707186384,10.978736551809561,17188.815654637296,19502.795648285213,15862.576597212887,0.03601159911662331,0.044772203343314755,0.09376173248292671,0.03583938328519394,False,False,True,True,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,408775.0
2022-03-24,17711.169921875,17711.169921875,17603.220703125,17699.060546875,17699.060546875,3883600,17750.736557797627,64.11261183865281,1203.9446818364192,18954.681239634047,16546.791875961208,18454.125351862684,16488.16890403507,True,59.24228419539941,6.938203801157215,17158.352752437197,19363.011748317407,15862.576597212887,0.02108817130263031,0.04313393064204589,0.10469119694148361,0.03564216712989084,False,False,False,True,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,408775.0
2022-03-25,17695.80078125,17747.130859375,17633.859375,17676.94921875,17676.94921875,3872300,17679.418061491036,-71.31849630659053,1270.951515143737,18950.369576634774,16408.4665463473,18506.09153953926,16479.822554654842,True,51.96618767657492,8.346349380226457,17130.080660862932,19363.011748317407,15862.576597212887,0.02131084652770977,0.03441369980399828,0.10626271713539873,0.04212555263468801,False,False,False,True,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,408775.0
2022-03-28,17510.150390625,17527.150390625,17368.66015625,17520.009765625,17520.009765625,3202100,17557.289461824923,-122.12859966611359,1219.7266710748725,18777.016132899797,16337.562790750051,18534.196030501225,16465.065170693048,True,28.104490961966803,14.757383961794403,17103.480041256138,19363.011748317407,15862.576597212887,0.030263660583097672,0.02994382347825015,0.09784769459822448,0.04478136897628907,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,408775.0
2022-03-29,17568.3203125,17585.91015625,17493.009765625,17548.66015625,17548.66015625,3429900,17501.22875307955,-56.06070874537181,1109.5837343714438,18610.812487450996,16391.645018708106,18542.07690813916,16457.513069525918,True,7.880877637933736,7.552101167129877,17078.63515772805,19363.011748317407,15862.576597212887,0.03884722431838505,0.03335324612952092,0.08971310151968656,0.04022511943579303,False,False,True,True,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,408775.0
2022-03-30,17572.900390625,17770.0703125,17572.900390625,17740.560546875,17740.560546875,3739000,17690.728426067453,189.49967298790216,1045.9017297627302,18736.630155830182,16644.826696304724,18561.93752769346,16476.634645356397,True,19.860619554299774,19.121575830478832,17056.338842455025,19363.011748317407,15862.576597212887,0.03234938865032998,0.049314188921192166,0.09851418460289585,0.024126639951945802,False,False,True,True,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,408775.0
2022-03-31,17754.099609375,17767.810546875,17682.529296875,17693.470703125,17693.470703125,3422500,17754.477752901777,63.749326834324165,1198.8276881811623,18953.30544108294,16555.650064720616,18601.618002302366,16484.64595449679,True,39.68047460890739,8.011309140394587,17035.921239313662,19252.221212533477,15862.576597212887,0.015526300479860455,0.04369236380106778,0.11254948733529857,0.02819167615571786,False,False,False,True,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,408775.0
2022-04-01,17657.759765625,17657.759765625,17465.609375,17625.58984375,17625.58984375,3396600,17637.545652711342,-116.93210019043545,1273.4762411088798,18911.021893820223,16364.069411602462,18632.79642998562,16472.495535171147,True,31.178427683254995,12.15041932564418,17016.492766757023,18954.681239634047,15862.576597212887,0.0023033542617710667,0.03161483957642102,0.11133487687687932,0.038340647752580226,False,False,False,True,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,408775.0
2022-04-06,17484.189453125,17528.990234375,17381.0703125,17522.5,17522.5,4241200,17533.24753959005,-104.29811312129095,1184.9050065445049,18718.152546134555,16348.342533045547,18641.350395828456,16460.053538189764,False,8.553965842835169,12.441996981382545,17070.65468772607,18954.681239634047,15862.576597212887,0.012478642637625156,0.030623394179102714,0.09651052572652935,0.04231309038193311,False,False,False,True,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,408775.0
2022-04-07,17430.130859375,17438.599609375,17178.630859375,17178.630859375,17178.630859375,4863100,17246.040517512774,-287.20702207727663,1084.1476378465088,18330.188155359283,16161.892879666266,18610.321690073568,16430.32133377107,True,31.028705754888506,29.73220441869489,17049.998773082363,18954.681239634047,16161.892879666266,0.03294664132725982,0.0,0.07508442665098693,0.05208832594276734,False,False,True,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,408775.0
2022-04-08,17210.400390625,17316.689453125,17210.400390625,17284.5390625,17284.5390625,3538700,17167.28327909371,-78.75723841906438,833.6123951300974,18000.895674223808,16333.670883963612,18549.821576578215,16420.72646412217,True,60.50011349535271,9.594869648899476,17030.334013427357,18954.681239634047,16161.892879666266,0.05031926168274899,0.010628582034067625,0.056990171774154504,0.04090719118688272,False,False,True,False,False,True,-1.0,0.0,0.0,31.0,0.0,0.0,0.0,17210.400390625,0.0,,,2022-04-08,,,-12530.078125,-13730.078125,0.0,396244.921875
2022-04-11,17273.05078125,17316.349609375,17046.669921875,17048.369140625,17048.369140625,4584600,17130.76032134215,-36.52295775156017,727.0908572813166,17857.851178623467,16403.669464060833,18481.403083653637,16419.039955217366,True,68.41849292457846,1.6865089048042137,17011.809951057356,18954.681239634047,16161.892879666266,0.05786591961869131,0.014959670021000642,0.04973258165945629,0.03574813548623756,False,False,True,False,False,True,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,17273.05078125,,,,2022-04-11,1.0,0.0,0.0,-13730.078125,396244.921875
2022-04-12,17005.83984375,17100.849609375,16905.130859375,16990.91015625,16990.91015625,4100800,16950.185211631793,-180.57510971035663,680.5864182083045,17630.7716298401,16269.598793423489,18397.601764919593,16404.317520048375,True,83.80131873404389,14.722435168991069,16993.942526615916,18954.681239634047,16161.892879666266,0.06984604979933219,0.006664189309949647,0.037473888253227956,0.042623642633718435,False,False,True,False,False,True,-1.0,0.0,0.0,33.0,0.0,0.0,0.0,17005.83984375,0.0,,,2022-04-12,,,-14912.109375,-14912.109375,0.0,381332.8125
2022-04-13,17080.400390625,17333.2109375,17080.400390625,17301.650390625,17301.650390625,4058700,17195.887008543417,245.70179691162411,529.5638411566088,17725.450849700028,16666.323167386807,18331.60012870735,16430.04507769893,True,66.0016362122442,25.727557650556264,16977.83117093257,18954.681239634047,16161.892879666266,0.06485101882714389,0.031211089658636393,0.04403505201815423,0.01834792679992554,False,False,True,True,False,True,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-54569.921875,-55769.921875,0.0,326762.890625
2022-04-14,17353.25,17374.140625,17245.650390625,17245.650390625,17245.650390625,4429600,17336.258641877997,140.3716333345801,710.1443633889469,18046.403005266944,16626.11427848905,18303.6778460227,16449.24127289253,True,27.922282684648962,19.196195193599124,16963.14811820924,18954.681239634047,16161.892879666266,0.04791841249579559,0.028723207255434483,0.06385930721756036,0.019868590274136476,False,False,True,False,False,True,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,17353.25,,,,2022-04-14,2.0,0.0,0.0,-70682.03125,326762.890625
2022-04-15,17139.33984375,17141.330078125,17004.1796875,17004.1796875,17004.1796875,4078400,17064.625283629328,-271.63335824866954,851.6196344711416,17916.24491810047,16213.005649158185,18265.847044875103,16426.174098521467,True,37.8308011475965,23.06717437106272,16948.635306866327,18954.681239634047,16161.892879666266,0.054785216823494576,0.003162548463381169,0.05709070929398902,0.0434034743440446,False,False,True,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,326762.890625
